i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.08,,,,,,,,,,,,,,,,,,,
2,4.81,5.31,,,,,,,,,,,,,,,,,,
3,4.54,5.04,5.62,,,,,,,,,,,,,,,,,
4,4.27,4.77,5.35,5.93,,,,,,,,,,,,,,,,
5,4.00,4.50,5.08,5.66,6.22,,,,,,,,,,,,,,,
6,3.73,4.23,4.81,5.39,5.95,6.51,,,,,,,,,,,,,,
7,3.46,3.96,4.54,5.12,5.68,6.23,6.79,,,,,,,,,,,,,
8,3.19,3.69,4.27,4.84,5.41,5.96,6.52,7.06,,,,,,,,,,,,
9,2.92,3.42,4.00,4.57,5.14,5.69,6.25,6.79,7.34,,,,,,,,,,,
10,2.65,3.15,3.73,4.30,4.87,5.42,5.98,6.52,7.07,7.61,,,,,,,,,,
11,2.38,2.87,3.46,4.03,4.60,5.15,5.71,6.25,6.80,7.34,7.88,,,,,,,,,
12,2.11,2.60,3.19,3.76,4.33,4.88,5.44,5.98,6.53,7.07,7.61,8.15,,,,,,,,
13,1.84,2.33,2.92,3.49,4.06,4.61,5.17,5.71,6.26,6.80,7.34,7.88,8.42,,,,,,,
14,1.57,2.06,2.65,3.22,3.79,4.34,4.89,5.44,5.99,6.53,7.07,7.61,8.15,8.68,,,,,,
15,1.30,1.79,2.38,2.95,3.52,4.07,4.62,5.17,5.72,6.26,6.80,7.34,7.88,8.41,8.95,,,,,
16,1.03,1.52,2.11,2.68,3.25,3.80,4.35,4.90,5.45,5.99,6.53,7.07,7.61,8.14,8.68,9.21,,,,
17,0.76,1.25,1.84,2.41,2.98,3.53,4.08,4.63,5.18,5.72,6.26,6.80,7.34,7.87,8.41,8.94,9.47,,,
18,0.49,0.98,1.57,2.14,2.70,3.26,3.81,4.36,4.90,5.45,5.99,6.53,7.06,7.60,8.13,8.66,9.20,9.74,,
19,0.22,0.71,1.29,1.85,2.41,2.97,3.51,4.06,4.60,5.14,5.68,6.21,6.75,7.28,7.81,8.35,8.88,9.41,9.93,
20,0.00,0.38,0.88,1.38,1.88,2.38,2.88,3.38,3.88,4.38,4.88,5.38,5.88,6.38,6.88,7.38,7.88,8.38,8.88,9.38
