i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.32,,,,,,,,,,,,,,,,,,,
2,5.98,6.50,,,,,,,,,,,,,,,,,,
3,5.64,6.17,6.78,,,,,,,,,,,,,,,,,
4,5.31,5.83,6.44,7.04,,,,,,,,,,,,,,,,
5,4.97,5.49,6.10,6.70,7.28,,,,,,,,,,,,,,,
6,4.63,5.15,5.77,6.36,6.94,7.52,,,,,,,,,,,,,,
7,4.29,4.81,5.43,6.02,6.60,7.18,7.74,,,,,,,,,,,,,
8,3.95,4.47,5.09,5.68,6.27,6.84,7.41,7.97,,,,,,,,,,,,
9,3.61,4.13,4.75,5.34,5.93,6.50,7.07,7.63,8.19,,,,,,,,,,,
10,3.27,3.80,4.41,5.01,5.59,6.16,6.73,7.29,7.85,8.40,,,,,,,,,,
11,2.94,3.46,4.07,4.67,5.25,5.82,6.39,6.95,7.51,8.06,8.62,,,,,,,,,
12,2.60,3.12,3.73,4.33,4.91,5.48,6.05,6.61,7.17,7.73,8.28,8.83,,,,,,,,
13,2.26,2.78,3.40,3.99,4.57,5.15,5.71,6.27,6.83,7.39,7.94,8.49,9.04,,,,,,,
14,1.92,2.44,3.06,3.65,4.23,4.81,5.37,5.94,6.49,7.05,7.60,8.15,8.70,9.24,,,,,,
15,1.58,2.10,2.72,3.31,3.90,4.47,5.04,5.60,6.16,6.71,7.26,7.81,8.36,8.90,9.45,,,,,
16,1.24,1.76,2.38,2.98,3.56,4.13,4.70,5.26,5.82,6.37,6.92,7.47,8.02,8.57,9.11,9.65,,,,
17,0.91,1.43,2.04,2.64,3.22,3.79,4.36,4.92,5.48,6.03,6.58,7.13,7.68,8.23,8.77,9.31,9.85,,,
18,0.57,1.09,1.70,2.30,2.88,3.45,4.02,4.58,5.14,5.69,6.24,6.79,7.34,7.88,8.43,8.97,9.51,10.05,,
19,0.24,0.74,1.35,1.93,2.51,3.08,3.64,4.19,4.75,5.30,5.85,6.39,6.94,7.48,8.02,8.56,9.09,9.63,10.17,
20,0.00,0.36,0.86,1.36,1.86,2.36,2.86,3.36,3.86,4.36,4.86,5.36,5.86,6.36,6.86,7.36,7.86,8.36,8.86,9.36
