i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.68,,,,,,,,,,,,,,,,,,
2,0.68,1.74,,,,,,,,,,,,,,,,,
3,0.68,1.74,2.77,,,,,,,,,,,,,,,,
4,0.68,1.74,2.77,3.81,,,,,,,,,,,,,,,
5,0.68,1.74,2.77,3.81,4.83,,,,,,,,,,,,,,
6,0.68,1.74,2.77,3.81,4.83,5.84,,,,,,,,,,,,,
7,0.68,1.74,2.77,3.81,4.83,5.84,6.86,,,,,,,,,,,,
8,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,,,,,,,,,,,
9,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,,,,,,,,,,
10,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,,,,,,,,,
11,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,,,,,,,,
12,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,11.93,,,,,,,
13,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,11.93,12.94,,,,,,
14,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,11.93,12.94,13.95,,,,,
15,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,11.93,12.94,13.95,14.96,,,,
16,0.68,1.74,2.77,3.81,4.83,5.84,6.86,7.88,8.89,9.90,10.91,11.93,12.94,13.95,14.96,15.96,,,
17,0.68,1.74,2.77,3.80,4.83,5.84,6.86,7.88,8.88,9.90,10.91,11.93,12.94,13.95,14.96,15.96,16.98,,
18,0.67,1.72,2.75,3.78,4.80,5.82,6.83,7.85,8.87,9.88,10.88,11.89,12.90,13.91,14.93,15.94,16.94,17.95,
19,0.56,1.57,2.57,3.58,4.58,5.58,6.58,7.58,8.57,9.57,10.57,11.57,12.57,13.57,14.57,15.57,16.57,17.57,18.57
