i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.62,,,,,,,,,,,,,,,,,,
2,1.62,2.63,,,,,,,,,,,,,,,,,
3,1.62,2.63,3.70,,,,,,,,,,,,,,,,
4,1.62,2.63,3.70,4.75,,,,,,,,,,,,,,,
5,1.62,2.63,3.70,4.75,5.79,,,,,,,,,,,,,,
6,1.62,2.63,3.70,4.75,5.79,6.83,,,,,,,,,,,,,
7,1.62,2.63,3.70,4.75,5.79,6.83,7.86,,,,,,,,,,,,
8,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,,,,,,,,,,,
9,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,,,,,,,,,,
10,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,10.95,,,,,,,,,
11,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,10.95,11.98,,,,,,,,
12,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,10.95,11.98,13.01,,,,,,,
13,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,10.95,11.98,13.01,14.03,,,,,,
14,1.62,2.63,3.70,4.75,5.79,6.83,7.86,8.89,9.93,10.95,11.98,13.01,14.03,15.05,,,,,
15,1.62,2.63,3.69,4.75,5.79,6.83,7.86,8.89,9.92,10.95,11.98,13.01,14.03,15.05,16.08,,,,
16,1.62,2.63,3.69,4.74,5.79,6.83,7.86,8.89,9.92,10.95,11.98,13.00,14.03,15.05,16.07,17.10,,,
17,1.62,2.62,3.69,4.74,5.78,6.82,7.85,8.88,9.91,10.94,11.97,12.99,14.02,15.04,16.06,17.08,18.10,,
18,1.57,2.55,3.60,4.65,5.68,6.72,7.75,8.78,9.80,10.83,11.85,12.87,13.89,14.92,15.93,16.95,17.97,18.99,
19,1.13,2.12,3.10,4.08,5.07,6.06,7.05,8.04,9.04,10.03,11.03,12.03,13.03,14.03,15.02,16.02,17.02,18.02,19.02
