i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.20,,,,,,,,,,,,,,,,,,,
2,9.67,10.72,,,,,,,,,,,,,,,,,,
3,9.14,10.19,10.87,,,,,,,,,,,,,,,,,
4,8.60,9.66,10.34,10.99,,,,,,,,,,,,,,,,
5,8.07,9.13,9.81,10.46,11.09,,,,,,,,,,,,,,,
6,7.54,8.60,9.27,9.92,10.56,11.18,,,,,,,,,,,,,,
7,7.01,8.07,8.74,9.39,10.03,10.65,11.26,,,,,,,,,,,,,
8,6.48,7.53,8.21,8.86,9.49,10.12,10.73,11.33,,,,,,,,,,,,
9,5.94,7.00,7.68,8.33,8.96,9.58,10.19,10.80,11.40,,,,,,,,,,,
10,5.41,6.47,7.15,7.80,8.43,9.05,9.66,10.27,10.87,11.46,,,,,,,,,,
11,4.88,5.94,6.61,7.26,7.90,8.52,9.13,9.74,10.33,10.93,11.51,,,,,,,,,
12,4.35,5.41,6.08,6.73,7.37,7.99,8.60,9.20,9.80,10.39,10.98,11.57,,,,,,,,
13,3.82,4.87,5.55,6.20,6.83,7.46,8.07,8.67,9.27,9.86,10.45,11.03,11.62,,,,,,,
14,3.28,4.34,5.02,5.67,6.30,6.92,7.54,8.14,8.74,9.33,9.92,10.50,11.08,11.66,,,,,,
15,2.75,3.81,4.49,5.14,5.77,6.39,7.00,7.61,8.21,8.80,9.39,9.97,10.55,11.13,11.70,,,,,
16,2.22,3.28,3.95,4.60,5.24,5.86,6.47,7.07,7.67,8.27,8.85,9.44,10.02,10.60,11.17,11.74,,,,
17,1.69,2.74,3.42,4.07,4.70,5.33,5.94,6.54,7.14,7.73,8.32,8.90,9.48,10.06,10.64,11.21,11.78,,,
18,1.16,2.21,2.88,3.53,4.16,4.78,5.39,5.99,6.59,7.18,7.77,8.35,8.93,9.51,10.08,10.66,11.23,11.79,,
19,0.62,1.65,2.29,2.92,3.54,4.14,4.74,5.34,5.92,6.51,7.08,7.66,8.23,8.80,9.37,9.93,10.50,11.06,11.62,
20,0.00,0.85,1.35,1.85,2.35,2.85,3.35,3.85,4.35,4.85,5.35,5.85,6.35,6.85,7.35,7.85,8.35,8.85,9.35,9.85
