i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.89,,,,,,,,,,,,,,,,,,,
2,9.37,10.21,,,,,,,,,,,,,,,,,,
3,8.84,9.69,10.37,,,,,,,,,,,,,,,,,
4,8.32,9.17,9.85,10.51,,,,,,,,,,,,,,,,
5,7.80,8.64,9.33,9.98,10.62,,,,,,,,,,,,,,,
6,7.27,8.12,8.80,9.46,10.10,10.72,,,,,,,,,,,,,,
7,6.75,7.60,8.28,8.94,9.58,10.20,10.82,,,,,,,,,,,,,
8,6.23,7.08,7.76,8.41,9.05,9.68,10.29,10.90,,,,,,,,,,,,
9,5.70,6.55,7.23,7.89,8.53,9.16,9.77,10.38,10.98,,,,,,,,,,,
10,5.18,6.03,6.71,7.37,8.01,8.63,9.25,9.85,10.45,11.05,,,,,,,,,,
11,4.66,5.51,6.19,6.85,7.48,8.11,8.72,9.33,9.93,10.52,11.11,,,,,,,,,
12,4.14,4.98,5.67,6.32,6.96,7.59,8.20,8.81,9.41,10.00,10.59,11.17,,,,,,,,
13,3.61,4.46,5.14,5.80,6.44,7.06,7.68,8.28,8.88,9.48,10.07,10.65,11.23,,,,,,,
14,3.09,3.94,4.62,5.28,5.92,6.54,7.15,7.76,8.36,8.95,9.54,10.13,10.71,11.29,,,,,,
15,2.57,3.41,4.10,4.75,5.39,6.02,6.63,7.24,7.84,8.43,9.02,9.60,10.19,10.76,11.34,,,,,
16,2.04,2.89,3.57,4.23,4.87,5.49,6.11,6.71,7.31,7.91,8.50,9.08,9.66,10.24,10.81,11.39,,,,
17,1.52,2.37,3.05,3.71,4.34,4.97,5.58,6.19,6.79,7.38,7.97,8.56,9.14,9.71,10.29,10.86,11.43,,,
18,1.00,1.84,2.52,3.18,3.81,4.44,5.05,5.65,6.25,6.84,7.43,8.02,8.60,9.17,9.75,10.32,10.89,11.45,,
19,0.47,1.29,1.95,2.59,3.21,3.82,4.42,5.02,5.60,6.19,6.77,7.34,7.92,8.49,9.05,9.62,10.18,10.74,11.30,
20,0.00,0.62,1.12,1.62,2.12,2.62,3.12,3.62,4.12,4.62,5.12,5.62,6.12,6.62,7.12,7.62,8.12,8.62,9.12,9.62
