i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.47,,,,,,,,,,,,,,,,,,,
2,9.92,11.01,,,,,,,,,,,,,,,,,,
3,9.38,10.46,11.14,,,,,,,,,,,,,,,,,
4,8.83,9.92,10.60,11.25,,,,,,,,,,,,,,,,
5,8.29,9.37,10.05,10.71,11.35,,,,,,,,,,,,,,,
6,7.74,8.83,9.51,10.16,10.80,11.43,,,,,,,,,,,,,,
7,7.20,8.28,8.96,9.62,10.26,10.88,11.50,,,,,,,,,,,,,
8,6.65,7.74,8.42,9.07,9.71,10.34,10.95,11.56,,,,,,,,,,,,
9,6.11,7.19,7.87,8.53,9.17,9.79,10.41,11.02,11.62,,,,,,,,,,,
10,5.56,6.65,7.33,7.98,8.62,9.25,9.86,10.47,11.07,11.67,,,,,,,,,,
11,5.02,6.10,6.78,7.44,8.08,8.70,9.32,9.93,10.53,11.12,11.72,,,,,,,,,
12,4.47,5.56,6.24,6.89,7.53,8.16,8.77,9.38,9.98,10.58,11.17,11.76,,,,,,,,
13,3.93,5.01,5.69,6.35,6.99,7.61,8.23,8.84,9.44,10.03,10.63,11.21,11.80,,,,,,,
14,3.39,4.47,5.15,5.80,6.44,7.07,7.68,8.29,8.89,9.49,10.08,10.67,11.25,11.83,,,,,,
15,2.84,3.92,4.60,5.26,5.90,6.52,7.14,7.75,8.35,8.94,9.54,10.12,10.71,11.29,11.87,,,,,
16,2.30,3.38,4.06,4.71,5.35,5.98,6.59,7.20,7.80,8.40,8.99,9.58,10.16,10.74,11.32,11.90,,,,
17,1.75,2.83,3.51,4.17,4.81,5.43,6.05,6.65,7.26,7.85,8.44,9.03,9.61,10.19,10.77,11.35,11.92,,,
18,1.21,2.28,2.96,3.61,4.25,4.87,5.49,6.09,6.69,7.29,7.88,8.47,9.05,9.63,10.20,10.78,11.35,11.92,,
19,0.65,1.70,2.35,2.99,3.61,4.22,4.82,5.41,6.00,6.59,7.17,7.75,8.32,8.90,9.46,10.03,10.60,11.16,11.72,
20,0.00,0.87,1.37,1.87,2.37,2.87,3.37,3.87,4.37,4.87,5.37,5.87,6.37,6.87,7.37,7.87,8.37,8.87,9.37,9.87
