i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.65,,,,,,,,,,,,,,,,,,
2,0.65,1.67,,,,,,,,,,,,,,,,,
3,0.65,1.67,2.69,,,,,,,,,,,,,,,,
4,0.65,1.67,2.69,3.70,,,,,,,,,,,,,,,
5,0.65,1.67,2.69,3.70,4.71,,,,,,,,,,,,,,
6,0.65,1.67,2.69,3.70,4.71,5.71,,,,,,,,,,,,,
7,0.65,1.67,2.69,3.70,4.71,5.71,6.72,,,,,,,,,,,,
8,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,,,,,,,,,,,
9,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,,,,,,,,,,
10,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,,,,,,,,,
11,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.93,,,,,,,,
12,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.91,12.01,,,,,,,
13,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.86,12.01,12.80,,,,,,
14,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.83,12.01,12.80,13.69,,,,,
15,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.82,12.01,12.80,13.69,14.41,,,,
16,0.65,1.67,2.69,3.70,4.71,5.71,6.72,7.73,8.73,9.74,10.81,12.01,12.80,13.69,14.41,15.70,,,
17,0.65,1.67,2.69,3.70,4.70,5.71,6.72,7.73,8.73,9.74,10.81,12.01,12.80,13.69,14.41,15.70,16.70,,
18,0.65,1.67,2.68,3.69,4.70,5.71,6.71,7.72,8.72,9.73,10.74,11.98,12.80,13.69,14.41,15.70,16.70,17.79,
19,0.59,1.59,2.59,3.60,4.60,5.60,6.60,7.60,8.60,9.60,10.60,11.83,12.80,13.59,14.41,15.69,16.70,17.79,18.60
