i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.02,,,,,,,,,,,,,,,,,,,
2,4.75,5.28,,,,,,,,,,,,,,,,,,
3,4.48,5.01,5.60,,,,,,,,,,,,,,,,,
4,4.22,4.75,5.33,5.90,,,,,,,,,,,,,,,,
5,3.95,4.48,5.06,5.63,6.20,,,,,,,,,,,,,,,
6,3.68,4.21,4.80,5.37,5.93,6.48,,,,,,,,,,,,,,
7,3.42,3.95,4.53,5.10,5.66,6.22,6.77,,,,,,,,,,,,,
8,3.15,3.68,4.26,4.83,5.40,5.95,6.50,7.05,,,,,,,,,,,,
9,2.89,3.41,4.00,4.57,5.13,5.69,6.24,6.78,7.33,,,,,,,,,,,
10,2.62,3.15,3.73,4.30,4.86,5.42,5.97,6.52,7.06,7.60,,,,,,,,,,
11,2.35,2.88,3.46,4.03,4.60,5.15,5.70,6.25,6.79,7.34,7.88,,,,,,,,,
12,2.09,2.61,3.20,3.77,4.33,4.89,5.44,5.98,6.53,7.07,7.61,8.15,,,,,,,,
13,1.82,2.35,2.93,3.50,4.06,4.62,5.17,5.72,6.26,6.80,7.34,7.88,8.42,,,,,,,
14,1.55,2.08,2.66,3.24,3.80,4.35,4.90,5.45,6.00,6.54,7.08,7.61,8.15,8.69,,,,,,
15,1.29,1.81,2.40,2.97,3.53,4.09,4.64,5.18,5.73,6.27,6.81,7.35,7.88,8.42,8.95,,,,,
16,1.02,1.55,2.13,2.70,3.26,3.82,4.37,4.92,5.46,6.00,6.54,7.08,7.62,8.15,8.69,9.22,,,,
17,0.75,1.28,1.86,2.44,3.00,3.55,4.10,4.65,5.20,5.74,6.28,6.81,7.35,7.89,8.42,8.95,9.49,,,
18,0.49,1.01,1.60,2.17,2.73,3.28,3.84,4.38,4.93,5.47,6.01,6.55,7.08,7.62,8.15,8.68,9.22,9.75,,
19,0.22,0.74,1.32,1.89,2.44,2.99,3.54,4.09,4.63,5.17,5.70,6.24,6.77,7.31,7.84,8.37,8.90,9.43,9.95,
20,0.00,0.41,0.91,1.41,1.91,2.41,2.91,3.41,3.91,4.41,4.91,5.41,5.91,6.41,6.91,7.41,7.91,8.41,8.91,9.41
