i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.31,,,,,,,,,,,,,,,,,,,
2,8.82,9.67,,,,,,,,,,,,,,,,,,
3,8.33,9.18,9.85,,,,,,,,,,,,,,,,,
4,7.84,8.69,9.36,10.00,,,,,,,,,,,,,,,,
5,7.34,8.20,8.87,9.51,10.13,,,,,,,,,,,,,,,
6,6.85,7.71,8.38,9.02,9.64,10.25,,,,,,,,,,,,,,
7,6.36,7.22,7.89,8.53,9.15,9.76,10.36,,,,,,,,,,,,,
8,5.87,6.73,7.40,8.04,8.66,9.27,9.87,10.47,,,,,,,,,,,,
9,5.38,6.24,6.90,7.55,8.17,8.78,9.38,9.98,10.57,,,,,,,,,,,
10,4.89,5.75,6.41,7.05,7.68,8.29,8.89,9.49,10.07,10.66,,,,,,,,,,
11,4.40,5.26,5.92,6.56,7.19,7.80,8.40,8.99,9.58,10.17,10.75,,,,,,,,,
12,3.91,4.76,5.43,6.07,6.70,7.31,7.91,8.50,9.09,9.68,10.26,10.83,,,,,,,,
13,3.42,4.27,4.94,5.58,6.21,6.82,7.42,8.01,8.60,9.19,9.77,10.34,10.91,,,,,,,
14,2.93,3.78,4.45,5.09,5.71,6.33,6.93,7.52,8.11,8.69,9.27,9.85,10.42,10.99,,,,,,
15,2.44,3.29,3.96,4.60,5.22,5.83,6.44,7.03,7.62,8.20,8.78,9.36,9.93,10.50,11.07,,,,,
16,1.94,2.80,3.47,4.11,4.73,5.34,5.95,6.54,7.13,7.71,8.29,8.87,9.44,10.01,10.58,11.14,,,,
17,1.45,2.31,2.98,3.62,4.24,4.85,5.45,6.05,6.64,7.22,7.80,8.38,8.95,9.52,10.09,10.65,11.21,,,
18,0.97,1.82,2.48,3.12,3.74,4.35,4.95,5.55,6.13,6.72,7.30,7.87,8.44,9.01,9.58,10.14,10.71,11.27,,
19,0.47,1.31,1.95,2.57,3.18,3.78,4.37,4.96,5.54,6.11,6.68,7.25,7.82,8.38,8.94,9.50,10.06,10.61,11.17,
20,0.00,0.65,1.15,1.65,2.15,2.65,3.15,3.65,4.15,4.65,5.15,5.65,6.15,6.65,7.15,7.65,8.15,8.65,9.15,9.65
