i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.44,,,,,,,,,,,,,,,,,,,
2,6.10,6.64,,,,,,,,,,,,,,,,,,
3,5.75,6.30,6.92,,,,,,,,,,,,,,,,,
4,5.41,5.95,6.57,7.17,,,,,,,,,,,,,,,,
5,5.06,5.61,6.23,6.82,7.41,,,,,,,,,,,,,,,
6,4.72,5.27,5.88,6.48,7.06,7.64,,,,,,,,,,,,,,
7,4.38,4.92,5.54,6.13,6.72,7.29,7.86,,,,,,,,,,,,,
8,4.03,4.58,5.19,5.79,6.37,6.95,7.51,8.08,,,,,,,,,,,,
9,3.69,4.23,4.85,5.44,6.03,6.60,7.17,7.73,8.29,,,,,,,,,,,
10,3.34,3.89,4.50,5.10,5.68,6.26,6.83,7.39,7.95,8.50,,,,,,,,,,
11,3.00,3.54,4.16,4.76,5.34,5.91,6.48,7.04,7.60,8.16,8.71,,,,,,,,,
12,2.65,3.20,3.82,4.41,4.99,5.57,6.14,6.70,7.26,7.81,8.37,8.92,,,,,,,,
13,2.31,2.85,3.47,4.07,4.65,5.22,5.79,6.36,6.91,7.47,8.02,8.57,9.12,,,,,,,
14,1.97,2.51,3.13,3.72,4.31,4.88,5.45,6.01,6.57,7.12,7.68,8.23,8.78,9.32,,,,,,
15,1.62,2.17,2.78,3.38,3.96,4.54,5.10,5.67,6.23,6.78,7.33,7.88,8.43,8.98,9.52,,,,,
16,1.28,1.82,2.44,3.03,3.62,4.19,4.76,5.32,5.88,6.44,6.99,7.54,8.09,8.63,9.18,9.72,,,,
17,0.93,1.48,2.09,2.69,3.27,3.85,4.41,4.98,5.54,6.09,6.64,7.19,7.74,8.29,8.83,9.37,9.92,,,
18,0.59,1.13,1.75,2.34,2.93,3.50,4.07,4.63,5.19,5.74,6.29,6.84,7.39,7.94,8.48,9.02,9.56,10.10,,
19,0.25,0.78,1.39,1.97,2.55,3.12,3.68,4.24,4.79,5.34,5.89,6.44,6.98,7.52,8.07,8.61,9.14,9.68,10.22,
20,0.00,0.38,0.88,1.38,1.88,2.38,2.88,3.38,3.88,4.38,4.88,5.38,5.88,6.38,6.88,7.38,7.88,8.38,8.88,9.38
