i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.47,,,,,,,,,,,,,,,,,,,
2,9.93,10.93,,,,,,,,,,,,,,,,,,
3,9.38,10.39,11.07,,,,,,,,,,,,,,,,,
4,8.83,9.84,10.52,11.18,,,,,,,,,,,,,,,,
5,8.29,9.29,9.98,10.64,11.28,,,,,,,,,,,,,,,
6,7.74,8.74,9.43,10.09,10.73,11.36,,,,,,,,,,,,,,
7,7.19,8.20,8.88,9.54,10.19,10.81,11.43,,,,,,,,,,,,,
8,6.65,7.65,8.34,9.00,9.64,10.27,10.89,11.50,,,,,,,,,,,,
9,6.10,7.10,7.79,8.45,9.09,9.72,10.34,10.95,11.55,,,,,,,,,,,
10,5.55,6.56,7.24,7.90,8.54,9.17,9.79,10.40,11.01,11.60,,,,,,,,,,
11,5.00,6.01,6.70,7.36,8.00,8.63,9.24,9.86,10.46,11.06,11.65,,,,,,,,,
12,4.46,5.46,6.15,6.81,7.45,8.08,8.70,9.31,9.91,10.51,11.10,11.69,,,,,,,,
13,3.91,4.92,5.60,6.26,6.90,7.53,8.15,8.76,9.36,9.96,10.56,11.14,11.73,,,,,,,
14,3.36,4.37,5.05,5.71,6.36,6.99,7.60,8.21,8.82,9.42,10.01,10.60,11.18,11.76,,,,,,
15,2.82,3.82,4.51,5.17,5.81,6.44,7.06,7.67,8.27,8.87,9.46,10.05,10.64,11.22,11.80,,,,,
16,2.27,3.28,3.96,4.62,5.26,5.89,6.51,7.12,7.72,8.32,8.91,9.50,10.09,10.67,11.25,11.82,,,,
17,1.72,2.73,3.41,4.07,4.71,5.34,5.96,6.57,7.17,7.77,8.36,8.95,9.54,10.12,10.70,11.27,11.85,,,
18,1.18,2.18,2.86,3.52,4.16,4.78,5.40,6.01,6.61,7.21,7.80,8.39,8.97,9.55,10.13,10.70,11.28,11.85,,
19,0.60,1.59,2.25,2.89,3.51,4.12,4.73,5.33,5.92,6.50,7.09,7.67,8.24,8.82,9.39,9.95,10.52,11.09,11.65,
20,0.00,0.80,1.30,1.80,2.30,2.80,3.30,3.80,4.30,4.80,5.30,5.80,6.30,6.80,7.30,7.80,8.30,8.80,9.30,9.80
