i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.24,,,,,,,,,,,,,,,,,,,
2,9.70,10.61,,,,,,,,,,,,,,,,,,
3,9.16,10.07,10.76,,,,,,,,,,,,,,,,,
4,8.62,9.54,10.22,10.88,,,,,,,,,,,,,,,,
5,8.09,9.00,9.68,10.34,10.99,,,,,,,,,,,,,,,
6,7.55,8.46,9.15,9.81,10.45,11.08,,,,,,,,,,,,,,
7,7.01,7.92,8.61,9.27,9.91,10.54,11.16,,,,,,,,,,,,,
8,6.48,7.39,8.07,8.73,9.37,10.00,10.62,11.23,,,,,,,,,,,,
9,5.94,6.85,7.53,8.19,8.84,9.46,10.08,10.69,11.29,,,,,,,,,,,
10,5.40,6.31,7.00,7.66,8.30,8.93,9.54,10.15,10.76,11.35,,,,,,,,,,
11,4.86,5.77,6.46,7.12,7.76,8.39,9.01,9.62,10.22,10.81,11.41,,,,,,,,,
12,4.33,5.24,5.92,6.58,7.22,7.85,8.47,9.08,9.68,10.28,10.87,11.46,,,,,,,,
13,3.79,4.70,5.38,6.04,6.69,7.31,7.93,8.54,9.14,9.74,10.33,10.92,11.50,,,,,,,
14,3.25,4.16,4.85,5.51,6.15,6.78,7.39,8.00,8.61,9.20,9.79,10.38,10.96,11.55,,,,,,
15,2.71,3.62,4.31,4.97,5.61,6.24,6.86,7.47,8.07,8.66,9.26,9.84,10.43,11.01,11.59,,,,,
16,2.18,3.09,3.77,4.43,5.07,5.70,6.32,6.93,7.53,8.13,8.72,9.31,9.89,10.47,11.05,11.62,,,,
17,1.64,2.55,3.23,3.89,4.53,5.16,5.78,6.39,6.99,7.59,8.18,8.77,9.35,9.93,10.51,11.08,11.65,,,
18,1.10,2.01,2.69,3.35,3.99,4.61,5.23,5.84,6.44,7.03,7.62,8.21,8.79,9.37,9.95,10.52,11.09,11.66,,
19,0.53,1.44,2.10,2.74,3.36,3.97,4.58,5.17,5.76,6.35,6.93,7.51,8.08,8.66,9.23,9.79,10.36,10.92,11.48,
20,0.00,0.70,1.20,1.70,2.20,2.70,3.20,3.70,4.20,4.70,5.20,5.70,6.20,6.70,7.20,7.70,8.20,8.70,9.20,9.70
