i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.37,,,,,,,,,,,,,,,,,,,
2,8.87,9.65,,,,,,,,,,,,,,,,,,
3,8.37,9.15,9.82,,,,,,,,,,,,,,,,,
4,7.87,8.65,9.33,9.97,,,,,,,,,,,,,,,,
5,7.37,8.15,8.83,9.48,10.11,,,,,,,,,,,,,,,
6,6.87,7.65,8.33,8.98,9.61,10.23,,,,,,,,,,,,,,
7,6.37,7.15,7.83,8.48,9.11,9.73,10.33,,,,,,,,,,,,,
8,5.87,6.66,7.33,7.98,8.61,9.23,9.84,10.44,,,,,,,,,,,,
9,5.38,6.16,6.83,7.48,8.11,8.73,9.34,9.94,10.53,,,,,,,,,,,
10,4.88,5.66,6.33,6.98,7.61,8.23,8.84,9.44,10.03,10.62,,,,,,,,,,
11,4.38,5.16,5.83,6.48,7.11,7.73,8.34,8.94,9.53,10.12,10.70,,,,,,,,,
12,3.88,4.66,5.34,5.98,6.62,7.23,7.84,8.44,9.03,9.62,10.21,10.79,,,,,,,,
13,3.38,4.16,4.84,5.49,6.12,6.74,7.34,7.94,8.54,9.12,9.71,10.29,10.86,,,,,,,
14,2.88,3.66,4.34,4.99,5.62,6.24,6.84,7.44,8.04,8.63,9.21,9.79,10.36,10.94,,,,,,
15,2.38,3.17,3.84,4.49,5.12,5.74,6.35,6.95,7.54,8.13,8.71,9.29,9.86,10.44,11.01,,,,,
16,1.89,2.67,3.34,3.99,4.62,5.24,5.85,6.45,7.04,7.63,8.21,8.79,9.37,9.94,10.51,11.08,,,,
17,1.39,2.17,2.84,3.49,4.12,4.74,5.35,5.95,6.54,7.13,7.71,8.29,8.87,9.44,10.01,10.58,11.14,,,
18,0.89,1.67,2.34,2.99,3.62,4.23,4.84,5.44,6.03,6.62,7.20,7.78,8.35,8.92,9.49,10.06,10.62,11.19,,
19,0.40,1.14,1.80,2.43,3.05,3.65,4.25,4.84,5.42,6.00,6.58,7.15,7.72,8.28,8.84,9.41,9.97,10.52,11.08,
20,0.00,0.54,1.04,1.54,2.04,2.54,3.04,3.54,4.04,4.54,5.04,5.54,6.04,6.54,7.04,7.54,8.04,8.54,9.04,9.54
