i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.70,,,,,,,,,,,,,,,,,
3,0.64,1.70,2.73,,,,,,,,,,,,,,,,
4,0.64,1.70,2.73,3.76,,,,,,,,,,,,,,,
5,0.64,1.70,2.73,3.76,4.79,,,,,,,,,,,,,,
6,0.64,1.70,2.73,3.76,4.79,5.80,,,,,,,,,,,,,
7,0.64,1.70,2.73,3.76,4.79,5.80,6.82,,,,,,,,,,,,
8,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,,,,,,,,,,,
9,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,,,,,,,,,,
10,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,,,,,,,,,
11,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,,,,,,,,
12,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,11.88,,,,,,,
13,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,11.88,12.89,,,,,,
14,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,11.88,12.89,13.90,,,,,
15,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,11.88,12.89,13.90,14.91,,,,
16,0.64,1.70,2.73,3.76,4.79,5.80,6.82,7.83,8.85,9.87,10.88,11.88,12.89,13.90,14.91,15.93,,,
17,0.64,1.70,2.73,3.75,4.78,5.80,6.82,7.83,8.85,9.86,10.88,11.88,12.89,13.90,14.91,15.93,16.93,,
18,0.62,1.68,2.71,3.74,4.76,5.78,6.79,7.80,8.82,9.84,10.85,11.86,12.87,13.88,14.88,15.89,16.89,17.91,
19,0.53,1.52,2.53,3.54,4.54,5.54,6.54,7.54,8.54,9.54,10.54,11.54,12.54,13.54,14.54,15.54,16.54,17.54,18.54
