i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.92,,,,,,,,,,,,,,,,,,
2,0.92,2.01,,,,,,,,,,,,,,,,,
3,0.92,2.01,3.03,,,,,,,,,,,,,,,,
4,0.92,2.01,3.03,4.06,,,,,,,,,,,,,,,
5,0.92,2.01,3.03,4.06,5.09,,,,,,,,,,,,,,
6,0.92,2.01,3.03,4.06,5.09,6.12,,,,,,,,,,,,,
7,0.92,2.01,3.03,4.06,5.09,6.12,7.15,,,,,,,,,,,,
8,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,,,,,,,,,,,
9,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,,,,,,,,,,
10,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,,,,,,,,,
11,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,,,,,,,,
12,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,12.26,,,,,,,
13,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,12.26,13.28,,,,,,
14,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,12.26,13.28,14.30,,,,,
15,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,12.26,13.28,14.30,15.32,,,,
16,0.92,2.01,3.03,4.06,5.09,6.12,7.15,8.18,9.20,10.22,11.24,12.26,13.28,14.30,15.32,16.33,,,
17,0.92,2.01,3.02,4.06,5.09,6.12,7.14,8.17,9.19,10.22,11.24,12.26,13.28,14.29,15.31,16.33,17.34,,
18,0.89,1.97,2.98,4.01,5.03,6.06,7.08,8.11,9.13,10.15,11.17,12.18,13.20,14.22,15.23,16.25,17.26,18.28,
19,0.68,1.64,2.62,3.61,4.60,5.59,6.59,7.58,8.58,9.58,10.58,11.58,12.57,13.57,14.57,15.57,16.57,17.57,18.57
