i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.18,,,,,,,,,,,,,,,,,,,
2,9.65,10.70,,,,,,,,,,,,,,,,,,
3,9.12,10.17,10.85,,,,,,,,,,,,,,,,,
4,8.59,9.64,10.32,10.97,,,,,,,,,,,,,,,,
5,8.05,9.11,9.79,10.44,11.07,,,,,,,,,,,,,,,
6,7.52,8.58,9.26,9.91,10.54,11.16,,,,,,,,,,,,,,
7,6.99,8.05,8.73,9.38,10.01,10.63,11.24,,,,,,,,,,,,,
8,6.46,7.52,8.20,8.85,9.48,10.10,10.71,11.31,,,,,,,,,,,,
9,5.93,6.99,7.66,8.31,8.95,9.57,10.18,10.78,11.38,,,,,,,,,,,
10,5.40,6.46,7.13,7.78,8.42,9.04,9.65,10.25,10.85,11.44,,,,,,,,,,
11,4.87,5.93,6.60,7.25,7.89,8.51,9.12,9.72,10.32,10.91,11.50,,,,,,,,,
12,4.34,5.40,6.07,6.72,7.35,7.98,8.59,9.19,9.79,10.38,10.97,11.55,,,,,,,,
13,3.81,4.86,5.54,6.19,6.82,7.44,8.06,8.66,9.26,9.85,10.44,11.02,11.60,,,,,,,
14,3.28,4.33,5.01,5.66,6.29,6.91,7.53,8.13,8.73,9.32,9.91,10.49,11.07,11.65,,,,,,
15,2.75,3.80,4.48,5.13,5.76,6.38,6.99,7.60,8.20,8.79,9.38,9.96,10.54,11.12,11.69,,,,,
16,2.22,3.27,3.95,4.60,5.23,5.85,6.46,7.07,7.66,8.26,8.85,9.43,10.01,10.59,11.16,11.73,,,,
17,1.68,2.74,3.42,4.07,4.70,5.32,5.93,6.53,7.13,7.72,8.31,8.90,9.48,10.05,10.63,11.20,11.77,,,
18,1.16,2.21,2.88,3.53,4.16,4.78,5.39,5.99,6.59,7.18,7.76,8.35,8.93,9.50,10.08,10.65,11.22,11.78,,
19,0.62,1.64,2.29,2.92,3.54,4.14,4.74,5.33,5.92,6.50,7.08,7.66,8.23,8.80,9.36,9.93,10.49,11.05,11.61,
20,0.00,0.85,1.35,1.85,2.35,2.85,3.35,3.85,4.35,4.85,5.35,5.85,6.35,6.85,7.35,7.85,8.35,8.85,9.35,9.85
