i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.48,,,,,,,,,,,,,,,,,,,
2,9.93,10.94,,,,,,,,,,,,,,,,,,
3,9.38,10.39,11.08,,,,,,,,,,,,,,,,,
4,8.83,9.84,10.53,11.19,,,,,,,,,,,,,,,,
5,8.29,9.30,9.98,10.64,11.28,,,,,,,,,,,,,,,
6,7.74,8.75,9.44,10.10,10.74,11.37,,,,,,,,,,,,,,
7,7.19,8.20,8.89,9.55,10.19,10.82,11.44,,,,,,,,,,,,,
8,6.65,7.66,8.34,9.00,9.64,10.27,10.89,11.50,,,,,,,,,,,,
9,6.10,7.11,7.80,8.46,9.10,9.73,10.34,10.95,11.56,,,,,,,,,,,
10,5.55,6.56,7.25,7.91,8.55,9.18,9.80,10.41,11.01,11.61,,,,,,,,,,
11,5.01,6.02,6.70,7.36,8.00,8.63,9.25,9.86,10.46,11.06,11.65,,,,,,,,,
12,4.46,5.47,6.15,6.81,7.46,8.08,8.70,9.31,9.92,10.51,11.11,11.70,,,,,,,,
13,3.91,4.92,5.61,6.27,6.91,7.54,8.16,8.77,9.37,9.97,10.56,11.15,11.73,,,,,,,
14,3.37,4.38,5.06,5.72,6.36,6.99,7.61,8.22,8.82,9.42,10.01,10.60,11.19,11.77,,,,,,
15,2.82,3.83,4.51,5.17,5.82,6.44,7.06,7.67,8.28,8.87,9.47,10.06,10.64,11.22,11.80,,,,,
16,2.27,3.28,3.97,4.63,5.27,5.90,6.51,7.13,7.73,8.33,8.92,9.51,10.09,10.67,11.25,11.83,,,,
17,1.72,2.73,3.42,4.08,4.72,5.35,5.97,6.58,7.18,7.78,8.37,8.96,9.54,10.12,10.70,11.28,11.85,,,
18,1.18,2.18,2.86,3.52,4.16,4.79,5.40,6.01,6.61,7.21,7.80,8.39,8.98,9.56,10.13,10.71,11.28,11.85,,
19,0.61,1.60,2.26,2.89,3.52,4.13,4.73,5.33,5.92,6.51,7.09,7.67,8.25,8.82,9.39,9.96,10.53,11.09,11.65,
20,0.00,0.80,1.30,1.80,2.30,2.80,3.30,3.80,4.30,4.80,5.30,5.80,6.30,6.80,7.30,7.80,8.30,8.80,9.30,9.80
