i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.87,,,,,,,,,,,,,,,,,,,
2,9.35,10.20,,,,,,,,,,,,,,,,,,
3,8.83,9.68,10.36,,,,,,,,,,,,,,,,,
4,8.31,9.16,9.84,10.49,,,,,,,,,,,,,,,,
5,7.79,8.64,9.32,9.97,10.61,,,,,,,,,,,,,,,
6,7.26,8.11,8.80,9.45,10.09,10.71,,,,,,,,,,,,,,
7,6.74,7.59,8.27,8.93,9.57,10.19,10.81,,,,,,,,,,,,,
8,6.22,7.07,7.75,8.41,9.05,9.67,10.28,10.89,,,,,,,,,,,,
9,5.70,6.55,7.23,7.89,8.52,9.15,9.76,10.37,10.97,,,,,,,,,,,
10,5.18,6.03,6.71,7.36,8.00,8.63,9.24,9.85,10.44,11.04,,,,,,,,,,
11,4.65,5.50,6.19,6.84,7.48,8.10,8.72,9.32,9.92,10.52,11.10,,,,,,,,,
12,4.13,4.98,5.66,6.32,6.96,7.58,8.20,8.80,9.40,9.99,10.58,11.17,,,,,,,,
13,3.61,4.46,5.14,5.80,6.44,7.06,7.67,8.28,8.88,9.47,10.06,10.64,11.23,,,,,,,
14,3.09,3.94,4.62,5.28,5.91,6.54,7.15,7.76,8.36,8.95,9.54,10.12,10.70,11.28,,,,,,
15,2.57,3.42,4.10,4.76,5.39,6.02,6.63,7.24,7.84,8.43,9.02,9.60,10.18,10.76,11.33,,,,,
16,2.05,2.90,3.58,4.23,4.87,5.50,6.11,6.71,7.31,7.91,8.50,9.08,9.66,10.24,10.81,11.38,,,,
17,1.52,2.37,3.05,3.71,4.35,4.97,5.59,6.19,6.79,7.38,7.97,8.56,9.14,9.71,10.29,10.86,11.43,,,
18,1.01,1.85,2.53,3.18,3.82,4.44,5.05,5.66,6.25,6.85,7.43,8.02,8.60,9.17,9.75,10.32,10.89,11.45,,
19,0.47,1.30,1.96,2.59,3.22,3.83,4.43,5.02,5.61,6.19,6.77,7.35,7.92,8.49,9.06,9.62,10.18,10.74,11.30,
20,0.00,0.62,1.12,1.62,2.12,2.62,3.12,3.62,4.12,4.62,5.12,5.62,6.12,6.62,7.12,7.62,8.12,8.62,9.12,9.62
