i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.94,,,,,,,,,,,,,,,,,,
2,0.94,1.95,,,,,,,,,,,,,,,,,
3,0.94,1.95,2.97,,,,,,,,,,,,,,,,
4,0.94,1.95,2.97,3.98,,,,,,,,,,,,,,,
5,0.94,1.95,2.97,3.98,5.00,,,,,,,,,,,,,,
6,0.94,1.95,2.97,3.98,5.00,6.00,,,,,,,,,,,,,
7,0.94,1.95,2.97,3.98,5.00,6.00,7.01,,,,,,,,,,,,
8,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,,,,,,,,,,,
9,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,,,,,,,,,,
10,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,,,,,,,,,
11,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,,,,,,,,
12,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,12.05,,,,,,,
13,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,12.05,13.06,,,,,,
14,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,12.05,13.06,14.06,,,,,
15,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,12.05,13.06,14.06,15.07,,,,
16,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.03,9.03,10.04,11.04,12.05,13.06,14.06,15.08,16.07,,,
17,0.94,1.95,2.97,3.98,5.00,6.00,7.01,8.02,9.03,10.04,11.04,12.05,13.06,14.06,15.07,16.07,17.29,,
18,0.93,1.95,2.96,3.98,4.99,6.00,7.00,8.01,9.02,10.03,11.03,12.04,13.04,14.04,15.04,16.07,17.29,18.30,
19,0.84,1.84,2.84,3.84,4.84,5.84,6.84,7.84,8.84,9.84,10.84,11.84,12.84,13.84,14.85,15.84,16.90,17.90,18.80
