i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.47,,,,,,,,,,,,,,,,,,,
2,9.92,11.00,,,,,,,,,,,,,,,,,,
3,9.38,10.46,11.14,,,,,,,,,,,,,,,,,
4,8.83,9.91,10.59,11.25,,,,,,,,,,,,,,,,
5,8.29,9.37,10.05,10.70,11.34,,,,,,,,,,,,,,,
6,7.74,8.82,9.50,10.16,10.80,11.42,,,,,,,,,,,,,,
7,7.20,8.28,8.96,9.61,10.25,10.88,11.49,,,,,,,,,,,,,
8,6.65,7.73,8.41,9.07,9.71,10.33,10.95,11.56,,,,,,,,,,,,
9,6.11,7.19,7.87,8.52,9.16,9.79,10.40,11.01,11.61,,,,,,,,,,,
10,5.56,6.64,7.32,7.98,8.62,9.24,9.86,10.47,11.07,11.66,,,,,,,,,,
11,5.02,6.10,6.78,7.43,8.07,8.70,9.31,9.92,10.52,11.12,11.71,,,,,,,,,
12,4.47,5.55,6.23,6.89,7.53,8.15,8.77,9.38,9.98,10.57,11.17,11.75,,,,,,,,
13,3.93,5.01,5.69,6.34,6.98,7.61,8.22,8.83,9.43,10.03,10.62,11.21,11.79,,,,,,,
14,3.38,4.46,5.14,5.80,6.44,7.06,7.68,8.29,8.89,9.49,10.08,10.66,11.25,11.83,,,,,,
15,2.84,3.92,4.60,5.25,5.89,6.52,7.13,7.74,8.34,8.94,9.53,10.12,10.70,11.28,11.86,,,,,
16,2.29,3.37,4.05,4.71,5.35,5.97,6.59,7.20,7.80,8.40,8.99,9.57,10.16,10.74,11.32,11.89,,,,
17,1.75,2.83,3.51,4.16,4.80,5.43,6.04,6.65,7.25,7.85,8.44,9.03,9.61,10.19,10.77,11.34,11.92,,,
18,1.21,2.28,2.96,3.61,4.24,4.87,5.48,6.09,6.69,7.28,7.87,8.46,9.04,9.62,10.20,10.77,11.35,11.92,,
19,0.65,1.70,2.35,2.98,3.60,4.21,4.81,5.41,6.00,6.58,7.17,7.74,8.32,8.89,9.46,10.03,10.59,11.16,11.72,
20,0.00,0.87,1.37,1.87,2.37,2.87,3.37,3.87,4.37,4.87,5.37,5.87,6.37,6.87,7.37,7.87,8.37,8.87,9.37,9.87
