i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.44,,,,,,,,,,,,,,,,,,
2,0.44,1.47,,,,,,,,,,,,,,,,,
3,0.44,1.47,2.49,,,,,,,,,,,,,,,,
4,0.44,1.47,2.49,3.50,,,,,,,,,,,,,,,
5,0.44,1.47,2.49,3.50,4.50,,,,,,,,,,,,,,
6,0.44,1.47,2.49,3.50,4.50,5.51,,,,,,,,,,,,,
7,0.44,1.47,2.49,3.50,4.50,5.51,6.52,,,,,,,,,,,,
8,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,,,,,,,,,,,
9,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,,,,,,,,,,
10,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,,,,,,,,,
11,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.72,,,,,,,,
12,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.67,12.01,,,,,,,
13,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.65,12.01,12.80,,,,,,
14,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.65,12.01,12.80,13.69,,,,,
15,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.65,12.01,12.80,13.69,14.41,,,,
16,0.44,1.47,2.49,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.65,12.01,12.80,13.69,14.41,15.71,,,
17,0.44,1.47,2.48,3.50,4.50,5.51,6.52,7.52,8.53,9.53,10.59,12.01,12.80,13.69,14.41,15.71,16.69,,
18,0.43,1.47,2.48,3.49,4.50,5.50,6.51,7.52,8.52,9.53,10.59,11.98,12.80,13.69,14.41,15.71,16.69,17.79,
19,0.38,1.40,2.40,3.40,4.40,5.40,6.40,7.40,8.40,9.40,10.42,11.93,12.80,13.60,14.41,15.69,16.69,17.79,18.60
