i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.53,,,,,,,,,,,,,,,,,,
2,1.53,2.50,,,,,,,,,,,,,,,,,
3,1.53,2.50,3.56,,,,,,,,,,,,,,,,
4,1.53,2.50,3.56,4.61,,,,,,,,,,,,,,,
5,1.53,2.50,3.56,4.61,5.65,,,,,,,,,,,,,,
6,1.53,2.50,3.56,4.61,5.65,6.69,,,,,,,,,,,,,
7,1.53,2.50,3.56,4.61,5.65,6.69,7.72,,,,,,,,,,,,
8,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,,,,,,,,,,,
9,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,,,,,,,,,,
10,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,,,,,,,,,
11,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,11.84,,,,,,,,
12,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,11.84,12.87,,,,,,,
13,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,11.84,12.87,13.89,,,,,,
14,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,11.84,12.87,13.89,14.92,,,,,
15,1.53,2.50,3.56,4.61,5.65,6.69,7.72,8.76,9.79,10.81,11.84,12.87,13.89,14.92,15.94,,,,
16,1.53,2.50,3.55,4.60,5.65,6.68,7.72,8.75,9.78,10.81,11.84,12.87,13.89,14.92,15.94,16.96,,,
17,1.53,2.49,3.55,4.60,5.64,6.67,7.71,8.74,9.77,10.80,11.83,12.86,13.88,14.90,15.93,16.95,17.97,,
18,1.48,2.42,3.47,4.51,5.54,6.58,7.61,8.64,9.66,10.69,11.71,12.74,13.76,14.78,15.80,16.82,17.84,18.86,
19,1.02,1.99,2.97,3.95,4.94,5.93,6.92,7.91,8.91,9.91,10.90,11.90,12.90,13.90,14.90,15.90,16.90,17.90,18.90
