i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.37,,,,,,,,,,,,,,,,,,,
2,7.93,8.89,,,,,,,,,,,,,,,,,,
3,7.49,8.45,9.29,,,,,,,,,,,,,,,,,
4,7.05,8.01,8.85,9.66,,,,,,,,,,,,,,,,
5,6.61,7.57,8.40,9.22,10.01,,,,,,,,,,,,,,,
6,6.17,7.13,7.96,8.77,9.57,10.36,,,,,,,,,,,,,,
7,5.72,6.69,7.52,8.33,9.13,9.92,10.70,,,,,,,,,,,,,
8,5.28,6.25,7.08,7.89,8.69,9.48,10.26,11.03,,,,,,,,,,,,
9,4.84,5.80,6.64,7.45,8.25,9.04,9.82,10.59,11.36,,,,,,,,,,,
10,4.40,5.36,6.20,7.01,7.81,8.59,9.37,10.15,10.92,11.68,,,,,,,,,,
11,3.96,4.92,5.76,6.57,7.37,8.15,8.93,9.71,10.48,11.24,12.01,,,,,,,,,
12,3.52,4.48,5.31,6.13,6.92,7.71,8.49,9.27,10.04,10.80,11.56,12.32,,,,,,,,
13,3.08,4.04,4.87,5.68,6.48,7.27,8.05,8.82,9.59,10.36,11.12,11.88,12.64,,,,,,,
14,2.64,3.60,4.43,5.24,6.04,6.83,7.61,8.38,9.15,9.92,10.68,11.44,12.20,12.95,,,,,,
15,2.19,3.16,3.99,4.80,5.60,6.39,7.17,7.94,8.71,9.48,10.24,11.00,11.76,12.51,13.26,,,,,
16,1.75,2.72,3.55,4.36,5.16,5.95,6.73,7.50,8.27,9.04,9.80,10.56,11.32,12.07,12.82,13.57,,,,
17,1.31,2.27,3.11,3.92,4.72,5.50,6.28,7.06,7.83,8.60,9.36,10.12,10.87,11.63,12.38,13.13,13.88,,,
18,0.87,1.83,2.67,3.48,4.27,5.06,5.84,6.62,7.39,8.15,8.91,9.67,10.43,11.18,11.94,12.69,13.44,14.19,,
19,0.43,1.38,2.21,3.01,3.81,4.59,5.37,6.14,6.90,7.67,8.42,9.18,9.94,10.69,11.44,12.19,12.93,13.68,14.42,
20,0.00,0.79,1.49,2.19,2.89,3.59,4.29,4.99,5.69,6.39,7.09,7.79,8.49,9.19,9.89,10.59,11.29,11.99,12.69,13.39
