i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.96,,,,,,,,,,,,,,,,,,,
2,8.49,9.56,,,,,,,,,,,,,,,,,,
3,8.02,9.09,9.93,,,,,,,,,,,,,,,,,
4,7.55,8.62,9.47,10.28,,,,,,,,,,,,,,,,
5,7.08,8.15,9.00,9.81,10.62,,,,,,,,,,,,,,,
6,6.61,7.68,8.53,9.34,10.15,10.94,,,,,,,,,,,,,,
7,6.14,7.21,8.06,8.87,9.68,10.47,11.26,,,,,,,,,,,,,
8,5.67,6.74,7.59,8.40,9.21,10.00,10.79,11.57,,,,,,,,,,,,
9,5.20,6.27,7.12,7.93,8.74,9.53,10.32,11.10,11.87,,,,,,,,,,,
10,4.73,5.81,6.65,7.46,8.27,9.06,9.85,10.63,11.40,12.17,,,,,,,,,,
11,4.26,5.34,6.18,7.00,7.80,8.59,9.38,10.16,10.93,11.70,12.47,,,,,,,,,
12,3.79,4.87,5.71,6.53,7.33,8.12,8.91,9.69,10.46,11.23,12.00,12.77,,,,,,,,
13,3.32,4.40,5.24,6.06,6.86,7.65,8.44,9.22,9.99,10.76,11.53,12.30,13.06,,,,,,,
14,2.85,3.93,4.77,5.59,6.39,7.18,7.97,8.75,9.52,10.29,11.06,11.83,12.59,13.35,,,,,,
15,2.38,3.46,4.30,5.12,5.92,6.71,7.50,8.28,9.05,9.82,10.59,11.36,12.12,12.88,13.63,,,,,
16,1.91,2.99,3.83,4.65,5.45,6.24,7.03,7.81,8.58,9.36,10.12,10.89,11.65,12.41,13.16,13.92,,,,
17,1.44,2.52,3.36,4.18,4.98,5.77,6.56,7.34,8.11,8.89,9.65,10.42,11.18,11.94,12.69,13.45,14.20,,,
18,0.97,2.05,2.89,3.70,4.51,5.30,6.09,6.87,7.64,8.41,9.18,9.94,10.70,11.46,12.22,12.97,13.73,14.48,,
19,0.51,1.57,2.40,3.21,4.01,4.80,5.58,6.35,7.12,7.89,8.65,9.42,10.17,10.93,11.68,12.44,13.19,13.94,14.68,
20,0.00,0.90,1.60,2.30,3.00,3.70,4.40,5.10,5.80,6.50,7.20,7.90,8.60,9.30,10.00,10.70,11.40,12.10,12.80,13.50
