i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.34,,,,,,,,,,,,,,,,,,
2,1.34,2.55,,,,,,,,,,,,,,,,,
3,1.34,2.55,3.71,,,,,,,,,,,,,,,,
4,1.34,2.55,3.71,4.85,,,,,,,,,,,,,,,
5,1.34,2.55,3.71,4.85,5.96,,,,,,,,,,,,,,
6,1.34,2.55,3.71,4.85,5.96,7.07,,,,,,,,,,,,,
7,1.34,2.55,3.71,4.85,5.96,7.07,8.16,,,,,,,,,,,,
8,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,,,,,,,,,,,
9,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,,,,,,,,,,
10,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,,,,,,,,,
11,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,,,,,,,,
12,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,,,,,,,
13,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,14.63,,,,,,
14,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,14.63,15.69,,,,,
15,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,14.63,15.69,16.75,,,,
16,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,14.63,15.69,16.75,17.82,,,
17,1.34,2.55,3.71,4.85,5.96,7.07,8.16,9.25,10.34,11.41,12.49,13.56,14.63,15.69,16.75,17.81,18.87,,
18,1.33,2.54,3.71,4.84,5.96,7.06,8.15,9.24,10.33,11.40,12.48,13.55,14.61,15.68,16.74,17.80,18.86,19.92,
19,1.23,2.42,3.56,4.68,5.78,6.87,7.96,9.03,10.11,11.18,12.24,13.31,14.37,15.43,16.48,17.54,18.59,19.64,20.69
