i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.27,,,,,,,,,,,,,,,,,,,
2,9.73,10.75,,,,,,,,,,,,,,,,,,
3,9.19,10.20,11.09,,,,,,,,,,,,,,,,,
4,8.64,9.66,10.54,11.40,,,,,,,,,,,,,,,,
5,8.10,9.12,10.00,10.85,11.69,,,,,,,,,,,,,,,
6,7.56,8.57,9.46,10.31,11.15,11.97,,,,,,,,,,,,,,
7,7.01,8.03,8.91,9.77,10.60,11.43,12.24,,,,,,,,,,,,,
8,6.47,7.49,8.37,9.23,10.06,10.88,11.69,12.49,,,,,,,,,,,,
9,5.93,6.94,7.83,8.68,9.52,10.34,11.15,11.95,12.75,,,,,,,,,,,
10,5.38,6.40,7.28,8.14,8.97,9.80,10.61,11.41,12.20,12.99,,,,,,,,,,
11,4.84,5.86,6.74,7.60,8.43,9.25,10.06,10.87,11.66,12.45,13.23,,,,,,,,,
12,4.30,5.32,6.20,7.05,7.89,8.71,9.52,10.32,11.12,11.91,12.69,13.47,,,,,,,,
13,3.75,4.77,5.65,6.51,7.35,8.17,8.98,9.78,10.57,11.36,12.15,12.93,13.70,,,,,,,
14,3.21,4.23,5.11,5.97,6.80,7.62,8.43,9.24,10.03,10.82,11.60,12.38,13.16,13.93,,,,,,
15,2.67,3.69,4.57,5.42,6.26,7.08,7.89,8.69,9.49,10.28,11.06,11.84,12.62,13.39,14.16,,,,,
16,2.13,3.14,4.02,4.88,5.72,6.54,7.35,8.15,8.94,9.73,10.52,11.30,12.07,12.85,13.62,14.38,,,,
17,1.58,2.60,3.48,4.34,5.17,5.99,6.80,7.61,8.40,9.19,9.97,10.75,11.53,12.30,13.07,13.84,14.61,,,
18,1.04,2.06,2.94,3.79,4.63,5.45,6.26,7.06,7.85,8.64,9.42,10.20,10.98,11.75,12.52,13.29,14.06,14.82,,
19,0.49,1.49,2.37,3.22,4.05,4.86,5.66,6.46,7.25,8.03,8.81,9.58,10.36,11.13,11.89,12.66,13.42,14.18,14.94,
20,0.00,0.78,1.48,2.18,2.88,3.58,4.28,4.98,5.68,6.38,7.08,7.78,8.48,9.18,9.88,10.58,11.28,11.98,12.68,13.38
