i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.72,,,,,,,,,,,,,,,,,,,
2,5.42,6.08,,,,,,,,,,,,,,,,,,
3,5.11,5.78,6.57,,,,,,,,,,,,,,,,,
4,4.81,5.47,6.26,7.04,,,,,,,,,,,,,,,,
5,4.51,5.17,5.96,6.74,7.50,,,,,,,,,,,,,,,
6,4.20,4.86,5.66,6.43,7.20,7.96,,,,,,,,,,,,,,
7,3.90,4.56,5.35,6.13,6.90,7.66,8.41,,,,,,,,,,,,,
8,3.59,4.26,5.05,5.83,6.59,7.35,8.11,8.86,,,,,,,,,,,,
9,3.29,3.95,4.75,5.52,6.29,7.05,7.80,8.55,9.30,,,,,,,,,,,
10,2.99,3.65,4.44,5.22,5.98,6.74,7.50,8.25,9.00,9.74,,,,,,,,,,
11,2.68,3.34,4.14,4.91,5.68,6.44,7.20,7.95,8.69,9.44,10.18,,,,,,,,,
12,2.38,3.04,3.83,4.61,5.38,6.14,6.89,7.64,8.39,9.14,9.88,10.62,,,,,,,,
13,2.07,2.74,3.53,4.31,5.07,5.83,6.59,7.34,8.09,8.83,9.57,10.32,11.05,,,,,,,
14,1.77,2.43,3.23,4.00,4.77,5.53,6.28,7.04,7.78,8.53,9.27,10.01,10.75,11.49,,,,,,
15,1.47,2.13,2.92,3.70,4.47,5.23,5.98,6.73,7.48,8.22,8.97,9.71,10.45,11.18,11.92,,,,,
16,1.16,1.82,2.62,3.39,4.16,4.92,5.68,6.43,7.17,7.92,8.66,9.40,10.14,10.88,11.62,12.35,,,,
17,0.86,1.52,2.31,3.09,3.86,4.62,5.37,6.12,6.87,7.62,8.36,9.10,9.84,10.58,11.31,12.05,12.78,,,
18,0.56,1.22,2.01,2.79,3.55,4.31,5.07,5.82,6.57,7.31,8.05,8.79,9.53,10.27,11.01,11.74,12.48,13.21,,
19,0.25,0.91,1.70,2.47,3.24,3.99,4.75,5.49,6.24,6.98,7.72,8.46,9.20,9.94,10.67,11.41,12.14,12.87,13.60,
20,0.00,0.53,1.23,1.93,2.63,3.33,4.03,4.73,5.43,6.13,6.83,7.53,8.23,8.93,9.63,10.33,11.03,11.73,12.43,13.13
