i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.67,,,,,,,,,,,,,,,,,,,
2,9.16,10.12,,,,,,,,,,,,,,,,,,
3,8.65,9.61,10.48,,,,,,,,,,,,,,,,,
4,8.13,9.10,9.97,10.81,,,,,,,,,,,,,,,,
5,7.62,8.58,9.45,10.30,11.12,,,,,,,,,,,,,,,
6,7.11,8.07,8.94,9.78,10.61,11.42,,,,,,,,,,,,,,
7,6.60,7.56,8.43,9.27,10.10,10.91,11.71,,,,,,,,,,,,,
8,6.08,7.05,7.91,8.76,9.58,10.39,11.20,11.99,,,,,,,,,,,,
9,5.57,6.53,7.40,8.25,9.07,9.88,10.68,11.48,12.27,,,,,,,,,,,
10,5.06,6.02,6.89,7.73,8.56,9.37,10.17,10.97,11.75,12.53,,,,,,,,,,
11,4.54,5.51,6.38,7.22,8.04,8.86,9.66,10.45,11.24,12.02,12.80,,,,,,,,,
12,4.03,5.00,5.86,6.71,7.53,8.34,9.15,9.94,10.73,11.51,12.29,13.06,,,,,,,,
13,3.52,4.48,5.35,6.19,7.02,7.83,8.63,9.43,10.21,11.00,11.77,12.55,13.32,,,,,,,
14,3.01,3.97,4.84,5.68,6.51,7.32,8.12,8.91,9.70,10.48,11.26,12.03,12.81,13.57,,,,,,
15,2.49,3.46,4.33,5.17,5.99,6.81,7.61,8.40,9.19,9.97,10.75,11.52,12.29,13.06,13.83,,,,,
16,1.98,2.94,3.81,4.66,5.48,6.29,7.09,7.89,8.68,9.46,10.24,11.01,11.78,12.55,13.31,14.08,,,,
17,1.47,2.43,3.30,4.14,4.97,5.78,6.58,7.38,8.16,8.94,9.72,10.50,11.27,12.03,12.80,13.56,14.32,,,
18,0.95,1.92,2.78,3.63,4.45,5.26,6.06,6.86,7.65,8.43,9.20,9.98,10.75,11.52,12.28,13.04,13.80,14.56,,
19,0.44,1.39,2.25,3.09,3.91,4.71,5.51,6.30,7.08,7.86,8.63,9.40,10.17,10.93,11.69,12.45,13.21,13.96,14.72,
20,0.00,0.73,1.43,2.13,2.83,3.53,4.23,4.93,5.63,6.33,7.03,7.73,8.43,9.13,9.83,10.53,11.23,11.93,12.63,13.33
