i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.13,,,,,,,,,,,,,,,,,,,
2,9.59,10.58,,,,,,,,,,,,,,,,,,
3,9.05,10.04,10.92,,,,,,,,,,,,,,,,,
4,8.52,9.51,10.39,11.24,,,,,,,,,,,,,,,,
5,7.98,8.97,9.85,10.70,11.54,,,,,,,,,,,,,,,
6,7.44,8.43,9.31,10.17,11.00,11.82,,,,,,,,,,,,,,
7,6.91,7.90,8.78,9.63,10.47,11.29,12.10,,,,,,,,,,,,,
8,6.37,7.36,8.24,9.09,9.93,10.75,11.56,12.36,,,,,,,,,,,,
9,5.83,6.82,7.70,8.56,9.39,10.21,11.02,11.82,12.62,,,,,,,,,,,
10,5.30,6.29,7.17,8.02,8.86,9.68,10.49,11.29,12.08,12.87,,,,,,,,,,
11,4.76,5.75,6.63,7.48,8.32,9.14,9.95,10.75,11.54,12.33,13.11,,,,,,,,,
12,4.22,5.21,6.09,6.95,7.78,8.60,9.41,10.21,11.01,11.79,12.58,13.36,,,,,,,,
13,3.69,4.68,5.56,6.41,7.25,8.07,8.88,9.68,10.47,11.26,12.04,12.82,13.59,,,,,,,
14,3.15,4.14,5.02,5.87,6.71,7.53,8.34,9.14,9.93,10.72,11.50,12.28,13.06,13.83,,,,,,
15,2.61,3.60,4.48,5.34,6.17,6.99,7.80,8.60,9.40,10.18,10.97,11.75,12.52,13.29,14.06,,,,,
16,2.08,3.07,3.95,4.80,5.64,6.46,7.27,8.07,8.86,9.65,10.43,11.21,11.98,12.76,13.53,14.29,,,,
17,1.54,2.53,3.41,4.26,5.10,5.92,6.73,7.53,8.32,9.11,9.89,10.67,11.45,12.22,12.99,13.75,14.52,,,
18,1.00,1.99,2.87,3.72,4.56,5.38,6.19,6.99,7.78,8.57,9.35,10.13,10.90,11.68,12.44,13.21,13.98,14.74,,
19,0.46,1.44,2.31,3.16,3.99,4.80,5.60,6.40,7.18,7.97,8.74,9.52,10.29,11.06,11.82,12.59,13.35,14.11,14.86,
20,0.00,0.75,1.45,2.15,2.85,3.55,4.25,4.95,5.65,6.35,7.05,7.75,8.45,9.15,9.85,10.55,11.25,11.95,12.65,13.35
