i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.20,,,,,,,,,,,,,,,,,,
2,2.20,3.47,,,,,,,,,,,,,,,,,
3,2.20,3.47,4.72,,,,,,,,,,,,,,,,
4,2.20,3.47,4.72,5.93,,,,,,,,,,,,,,,
5,2.20,3.47,4.72,5.93,7.12,,,,,,,,,,,,,,
6,2.20,3.47,4.72,5.93,7.12,8.29,,,,,,,,,,,,,
7,2.20,3.47,4.72,5.93,7.12,8.29,9.44,,,,,,,,,,,,
8,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,,,,,,,,,,,
9,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,,,,,,,,,,
10,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,,,,,,,,,
11,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,,,,,,,,
12,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,15.09,,,,,,,
13,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,15.09,16.20,,,,,,
14,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,15.09,16.20,17.31,,,,,
15,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,15.09,16.20,17.31,18.42,,,,
16,2.20,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.98,15.09,16.20,17.31,18.42,19.52,,,
17,2.19,3.47,4.72,5.93,7.12,8.29,9.44,10.59,11.72,12.85,13.97,15.09,16.20,17.31,18.41,19.51,20.61,,
18,2.19,3.46,4.70,5.91,7.09,8.26,9.42,10.56,11.69,12.82,13.94,15.06,16.17,17.28,18.38,19.48,20.58,21.67,
19,1.87,3.11,4.30,5.47,6.62,7.76,8.89,10.02,11.13,12.24,13.35,14.45,15.55,16.64,17.73,18.82,19.90,20.98,22.06
