i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.68,,,,,,,,,,,,,,,,,,
2,1.68,2.94,,,,,,,,,,,,,,,,,
3,1.68,2.94,4.16,,,,,,,,,,,,,,,,
4,1.68,2.94,4.16,5.35,,,,,,,,,,,,,,,
5,1.68,2.94,4.16,5.35,6.52,,,,,,,,,,,,,,
6,1.68,2.94,4.16,5.35,6.52,7.66,,,,,,,,,,,,,
7,1.68,2.94,4.16,5.35,6.52,7.66,8.80,,,,,,,,,,,,
8,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,,,,,,,,,,,
9,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,,,,,,,,,,
10,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,,,,,,,,,
11,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,,,,,,,,
12,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,14.36,,,,,,,
13,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,14.36,15.45,,,,,,
14,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,14.36,15.45,16.54,,,,,
15,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,14.36,15.45,16.54,17.63,,,,
16,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.26,14.36,15.45,16.54,17.63,18.72,,,
17,1.68,2.94,4.16,5.35,6.52,7.66,8.80,9.92,11.04,12.15,13.25,14.35,15.45,16.54,17.63,18.72,19.80,,
18,1.67,2.92,4.15,5.34,6.50,7.65,8.78,9.90,11.02,12.13,13.23,14.33,15.43,16.52,17.61,18.69,19.77,20.85,
19,1.44,2.68,3.86,5.02,6.16,7.29,8.40,9.51,10.61,11.71,12.80,13.89,14.97,16.05,17.13,18.20,19.28,20.35,21.42
