i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.49,,,,,,,,,,,,,,,,,,
2,2.49,3.79,,,,,,,,,,,,,,,,,
3,2.49,3.79,5.04,,,,,,,,,,,,,,,,
4,2.49,3.79,5.04,6.25,,,,,,,,,,,,,,,
5,2.49,3.79,5.04,6.25,7.44,,,,,,,,,,,,,,
6,2.49,3.79,5.04,6.25,7.44,8.61,,,,,,,,,,,,,
7,2.49,3.79,5.04,6.25,7.44,8.61,9.77,,,,,,,,,,,,
8,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,,,,,,,,,,,
9,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,,,,,,,,,,
10,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,,,,,,,,,
11,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,,,,,,,,
12,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,,,,,,,
13,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,,,,,,
14,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,,,,,
15,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,18.78,,,,
16,2.49,3.79,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,18.78,19.88,,,
17,2.49,3.78,5.04,6.25,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,18.77,19.88,20.98,,
18,2.48,3.77,5.01,6.23,7.41,8.58,9.74,10.89,12.03,13.16,14.28,15.40,16.52,17.63,18.74,19.84,20.94,22.04,
19,2.16,3.38,4.57,5.73,6.89,8.03,9.16,10.29,11.41,12.52,13.63,14.73,15.83,16.93,18.02,19.11,20.20,21.28,22.37
