i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.12,,,,,,,,,,,,,,,,,,,
2,9.59,10.56,,,,,,,,,,,,,,,,,,
3,9.05,10.02,10.90,,,,,,,,,,,,,,,,,
4,8.51,9.48,10.37,11.22,,,,,,,,,,,,,,,,
5,7.97,8.95,9.83,10.68,11.52,,,,,,,,,,,,,,,
6,7.43,8.41,9.29,10.15,10.98,11.80,,,,,,,,,,,,,,
7,6.90,7.87,8.75,9.61,10.45,11.27,12.08,,,,,,,,,,,,,
8,6.36,7.33,8.22,9.07,9.91,10.73,11.54,12.34,,,,,,,,,,,,
9,5.82,6.80,7.68,8.53,9.37,10.19,11.00,11.80,12.60,,,,,,,,,,,
10,5.28,6.26,7.14,8.00,8.83,9.65,10.46,11.27,12.06,12.85,,,,,,,,,,
11,4.75,5.72,6.60,7.46,8.29,9.12,9.93,10.73,11.52,12.31,13.09,,,,,,,,,
12,4.21,5.18,6.06,6.92,7.76,8.58,9.39,10.19,10.98,11.77,12.56,13.34,,,,,,,,
13,3.67,4.64,5.53,6.38,7.22,8.04,8.85,9.65,10.45,11.23,12.02,12.80,13.57,,,,,,,
14,3.13,4.11,4.99,5.85,6.68,7.50,8.31,9.11,9.91,10.70,11.48,12.26,13.04,13.81,,,,,,
15,2.59,3.57,4.45,5.31,6.14,6.96,7.78,8.58,9.37,10.16,10.94,11.72,12.50,13.27,14.04,,,,,
16,2.06,3.03,3.91,4.77,5.61,6.43,7.24,8.04,8.83,9.62,10.41,11.18,11.96,12.73,13.50,14.27,,,,
17,1.52,2.49,3.38,4.23,5.07,5.89,6.70,7.50,8.30,9.08,9.87,10.65,11.42,12.19,12.96,13.73,14.50,,,
18,0.98,1.96,2.84,3.69,4.53,5.35,6.16,6.96,7.75,8.54,9.32,10.10,10.88,11.65,12.42,13.19,13.95,14.71,,
19,0.44,1.40,2.28,3.13,3.95,4.77,5.57,6.37,7.15,7.94,8.72,9.49,10.26,11.03,11.80,12.56,13.32,14.08,14.84,
20,0.00,0.72,1.42,2.12,2.82,3.52,4.22,4.92,5.62,6.32,7.02,7.72,8.42,9.12,9.82,10.52,11.22,11.92,12.62,13.32
