i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.31,,,,,,,,,,,,,,,,,,,
2,8.82,9.75,,,,,,,,,,,,,,,,,,
3,8.32,9.26,10.12,,,,,,,,,,,,,,,,,
4,7.83,8.77,9.63,10.46,,,,,,,,,,,,,,,,
5,7.33,8.27,9.13,9.97,10.79,,,,,,,,,,,,,,,
6,6.84,7.78,8.64,9.47,10.29,11.10,,,,,,,,,,,,,,
7,6.35,7.28,8.14,8.98,9.80,10.60,11.40,,,,,,,,,,,,,
8,5.85,6.79,7.65,8.48,9.30,10.11,10.91,11.69,,,,,,,,,,,,
9,5.36,6.29,7.15,7.99,8.81,9.61,10.41,11.20,11.98,,,,,,,,,,,
10,4.86,5.80,6.66,7.50,8.31,9.12,9.92,10.71,11.49,12.27,,,,,,,,,,
11,4.37,5.31,6.17,7.00,7.82,8.63,9.42,10.21,11.00,11.77,12.55,,,,,,,,,
12,3.87,4.81,5.67,6.51,7.33,8.13,8.93,9.72,10.50,11.28,12.05,12.82,,,,,,,,
13,3.38,4.32,5.18,6.01,6.83,7.64,8.43,9.22,10.01,10.78,11.56,12.33,13.10,,,,,,,
14,2.89,3.82,4.68,5.52,6.34,7.14,7.94,8.73,9.51,10.29,11.06,11.83,12.60,13.37,,,,,,
15,2.39,3.33,4.19,5.02,5.84,6.65,7.45,8.24,9.02,9.80,10.57,11.34,12.11,12.87,13.63,,,,,
16,1.90,2.84,3.69,4.53,5.35,6.16,6.95,7.74,8.52,9.30,10.08,10.85,11.61,12.38,13.14,13.90,,,,
17,1.40,2.34,3.20,4.04,4.85,5.66,6.46,7.25,8.03,8.81,9.58,10.35,11.12,11.88,12.65,13.41,14.16,,,
18,0.91,1.85,2.71,3.54,4.36,5.16,5.96,6.75,7.53,8.31,9.08,9.85,10.62,11.38,12.15,12.91,13.66,14.42,,
19,0.42,1.34,2.19,3.02,3.83,4.63,5.43,6.21,6.99,7.76,8.53,9.30,10.06,10.82,11.58,12.34,13.09,13.85,14.60,
20,0.00,0.71,1.41,2.11,2.81,3.51,4.21,4.91,5.61,6.31,7.01,7.71,8.41,9.11,9.81,10.51,11.21,11.91,12.61,13.31
