i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.76,,,,,,,,,,,,,,,,,,,
2,4.51,5.15,,,,,,,,,,,,,,,,,,
3,4.26,4.90,5.68,,,,,,,,,,,,,,,,,
4,4.00,4.65,5.42,6.19,,,,,,,,,,,,,,,,
5,3.75,4.40,5.17,5.94,6.69,,,,,,,,,,,,,,,
6,3.50,4.14,4.92,5.68,6.44,7.19,,,,,,,,,,,,,,
7,3.25,3.89,4.67,5.43,6.19,6.94,7.68,,,,,,,,,,,,,
8,2.99,3.64,4.42,5.18,5.93,6.68,7.43,8.17,,,,,,,,,,,,
9,2.74,3.39,4.16,4.93,5.68,6.43,7.18,7.92,8.66,,,,,,,,,,,
10,2.49,3.14,3.91,4.67,5.43,6.18,6.92,7.67,8.41,9.14,,,,,,,,,,
11,2.24,2.88,3.66,4.42,5.18,5.93,6.67,7.41,8.15,8.89,9.63,,,,,,,,,
12,1.99,2.63,3.41,4.17,4.93,5.68,6.42,7.16,7.90,8.64,9.37,10.11,,,,,,,,
13,1.73,2.38,3.16,3.92,4.67,5.42,6.17,6.91,7.65,8.39,9.12,9.86,10.59,,,,,,,
14,1.48,2.13,2.90,3.67,4.42,5.17,5.92,6.66,7.40,8.14,8.87,9.60,10.34,11.07,,,,,,
15,1.23,1.88,2.65,3.41,4.17,4.92,5.66,6.41,7.15,7.88,8.62,9.35,10.08,10.82,11.55,,,,,
16,0.98,1.62,2.40,3.16,3.92,4.67,5.41,6.15,6.89,7.63,8.37,9.10,9.83,10.56,11.29,12.02,,,,
17,0.73,1.37,2.15,2.91,3.67,4.41,5.16,5.90,6.64,7.38,8.11,8.85,9.58,10.31,11.04,11.77,12.50,,,
18,0.47,1.12,1.90,2.66,3.41,4.16,4.91,5.65,6.39,7.13,7.86,8.60,9.33,10.06,10.79,11.52,12.25,12.97,,
19,0.22,0.86,1.64,2.40,3.15,3.90,4.64,5.38,6.12,6.86,7.59,8.32,9.05,9.79,10.51,11.24,11.97,12.70,13.43,
20,0.00,0.54,1.24,1.94,2.64,3.34,4.04,4.74,5.44,6.14,6.84,7.54,8.24,8.94,9.64,10.34,11.04,11.74,12.44,13.14
