i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.48,,,,,,,,,,,,,,,,,,
2,2.48,3.78,,,,,,,,,,,,,,,,,
3,2.48,3.78,5.03,,,,,,,,,,,,,,,,
4,2.48,3.78,5.03,6.24,,,,,,,,,,,,,,,
5,2.48,3.78,5.03,6.24,7.44,,,,,,,,,,,,,,
6,2.48,3.78,5.03,6.24,7.44,8.61,,,,,,,,,,,,,
7,2.48,3.78,5.03,6.24,7.44,8.61,9.77,,,,,,,,,,,,
8,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,,,,,,,,,,,
9,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,,,,,,,,,,
10,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,,,,,,,,,
11,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,,,,,,,,
12,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,,,,,,,
13,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,,,,,,
14,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,,,,,
15,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,18.78,,,,
16,2.48,3.78,5.03,6.24,7.44,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.56,17.67,18.78,19.88,,,
17,2.48,3.77,5.03,6.24,7.43,8.61,9.77,10.92,12.06,13.19,14.32,15.44,16.55,17.66,18.77,19.88,20.98,,
18,2.48,3.76,5.00,6.22,7.41,8.58,9.74,10.89,12.03,13.16,14.28,15.40,16.52,17.63,18.73,19.84,20.94,22.03,
19,2.15,3.37,4.56,5.73,6.88,8.02,9.16,10.28,11.40,12.52,13.63,14.73,15.83,16.92,18.02,19.11,20.19,21.28,22.36
