i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.33,,,,,,,,,,,,,,,,,,,
2,8.83,9.77,,,,,,,,,,,,,,,,,,
3,8.34,9.27,10.13,,,,,,,,,,,,,,,,,
4,7.84,8.77,9.64,10.47,,,,,,,,,,,,,,,,
5,7.35,8.28,9.14,9.98,10.80,,,,,,,,,,,,,,,
6,6.85,7.78,8.64,9.48,10.30,11.11,,,,,,,,,,,,,,
7,6.36,7.29,8.15,8.99,9.81,10.61,11.41,,,,,,,,,,,,,
8,5.86,6.79,7.65,8.49,9.31,10.12,10.91,11.70,,,,,,,,,,,,
9,5.36,6.30,7.16,7.99,8.81,9.62,10.42,11.21,11.99,,,,,,,,,,,
10,4.87,5.80,6.66,7.50,8.32,9.13,9.92,10.71,11.50,12.27,,,,,,,,,,
11,4.37,5.31,6.17,7.00,7.82,8.63,9.43,10.22,11.00,11.78,12.55,,,,,,,,,
12,3.88,4.81,5.67,6.51,7.33,8.13,8.93,9.72,10.51,11.28,12.06,12.83,,,,,,,,
13,3.38,4.32,5.18,6.01,6.83,7.64,8.44,9.23,10.01,10.79,11.56,12.33,13.10,,,,,,,
14,2.89,3.82,4.68,5.52,6.34,7.14,7.94,8.73,9.51,10.29,11.07,11.84,12.61,13.37,,,,,,
15,2.39,3.32,4.19,5.02,5.84,6.65,7.45,8.24,9.02,9.80,10.57,11.34,12.11,12.87,13.64,,,,,
16,1.90,2.83,3.69,4.53,5.35,6.15,6.95,7.74,8.52,9.30,10.08,10.85,11.61,12.38,13.14,13.90,,,,
17,1.40,2.33,3.19,4.03,4.85,5.66,6.45,7.24,8.03,8.81,9.58,10.35,11.12,11.88,12.65,13.41,14.16,,,
18,0.91,1.84,2.70,3.53,4.35,5.16,5.96,6.74,7.53,8.31,9.08,9.85,10.62,11.38,12.14,12.90,13.66,14.42,,
19,0.41,1.33,2.18,3.01,3.83,4.63,5.42,6.20,6.98,7.76,8.53,9.29,10.06,10.82,11.58,12.34,13.09,13.84,14.60,
20,0.00,0.70,1.40,2.10,2.80,3.50,4.20,4.90,5.60,6.30,7.00,7.70,8.40,9.10,9.80,10.50,11.20,11.90,12.60,13.30
