i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.28,,,,,,,,,,,,,,,,,,,
2,9.73,10.76,,,,,,,,,,,,,,,,,,
3,9.19,10.21,11.09,,,,,,,,,,,,,,,,,
4,8.65,9.67,10.55,11.41,,,,,,,,,,,,,,,,
5,8.10,9.13,10.01,10.86,11.70,,,,,,,,,,,,,,,
6,7.56,8.58,9.46,10.32,11.15,11.98,,,,,,,,,,,,,,
7,7.02,8.04,8.92,9.78,10.61,11.43,12.24,,,,,,,,,,,,,
8,6.47,7.50,8.38,9.23,10.07,10.89,11.70,12.50,,,,,,,,,,,,
9,5.93,6.95,7.83,8.69,9.53,10.35,11.16,11.96,12.75,,,,,,,,,,,
10,5.39,6.41,7.29,8.15,8.98,9.80,10.61,11.42,12.21,13.00,,,,,,,,,,
11,4.85,5.87,6.75,7.60,8.44,9.26,10.07,10.87,11.67,12.46,13.24,,,,,,,,,
12,4.30,5.32,6.21,7.06,7.90,8.72,9.53,10.33,11.12,11.91,12.70,13.48,,,,,,,,
13,3.76,4.78,5.66,6.52,7.35,8.17,8.98,9.79,10.58,11.37,12.15,12.93,13.71,,,,,,,
14,3.22,4.24,5.12,5.97,6.81,7.63,8.44,9.24,10.04,10.83,11.61,12.39,13.17,13.94,,,,,,
15,2.67,3.69,4.58,5.43,6.27,7.09,7.90,8.70,9.49,10.28,11.07,11.85,12.62,13.40,14.17,,,,,
16,2.13,3.15,4.03,4.89,5.72,6.55,7.36,8.16,8.95,9.74,10.52,11.30,12.08,12.85,13.62,14.39,,,,
17,1.59,2.61,3.49,4.34,5.18,6.00,6.81,7.61,8.41,9.20,9.98,10.76,11.54,12.31,13.08,13.85,14.61,,,
18,1.04,2.06,2.94,3.80,4.63,5.45,6.26,7.07,7.86,8.65,9.43,10.21,10.99,11.76,12.53,13.30,14.06,14.83,,
19,0.49,1.50,2.38,3.23,4.05,4.87,5.67,6.47,7.25,8.04,8.82,9.59,10.36,11.13,11.90,12.66,13.42,14.18,14.94,
20,0.00,0.78,1.48,2.18,2.88,3.58,4.28,4.98,5.68,6.38,7.08,7.78,8.48,9.18,9.88,10.58,11.28,11.98,12.68,13.38
