i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.34,,,,,,,,,,,,,,,,,,
2,2.34,3.61,,,,,,,,,,,,,,,,,
3,2.34,3.61,4.87,,,,,,,,,,,,,,,,
4,2.34,3.61,4.87,6.09,,,,,,,,,,,,,,,
5,2.34,3.61,4.87,6.09,7.29,,,,,,,,,,,,,,
6,2.34,3.61,4.87,6.09,7.29,8.47,,,,,,,,,,,,,
7,2.34,3.61,4.87,6.09,7.29,8.47,9.64,,,,,,,,,,,,
8,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,,,,,,,,,,,
9,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,,,,,,,,,,
10,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,,,,,,,,,
11,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,,,,,,,,
12,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,15.34,,,,,,,
13,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,15.34,16.46,,,,,,
14,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,15.34,16.46,17.57,,,,,
15,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,15.34,16.46,17.57,18.68,,,,
16,2.34,3.61,4.87,6.09,7.29,8.47,9.64,10.79,11.94,13.08,14.21,15.34,16.46,17.57,18.68,19.79,,,
17,2.34,3.61,4.86,6.09,7.29,8.47,9.63,10.79,11.94,13.08,14.21,15.33,16.45,17.57,18.68,19.79,20.89,,
18,2.33,3.59,4.84,6.06,7.26,8.44,9.60,10.76,11.90,13.04,14.17,15.30,16.41,17.53,18.64,19.75,20.85,21.95,
19,1.93,3.17,4.37,5.55,6.72,7.87,9.01,10.14,11.26,12.38,13.49,14.60,15.70,16.80,17.90,18.99,20.08,21.17,22.25
