i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.92,,,,,,,,,,,,,,,,,,,
2,9.40,10.79,,,,,,,,,,,,,,,,,,
3,8.89,10.27,11.12,,,,,,,,,,,,,,,,,
4,8.37,9.76,10.60,11.43,,,,,,,,,,,,,,,,
5,7.86,9.24,10.09,10.92,11.73,,,,,,,,,,,,,,,
6,7.35,8.73,9.58,10.40,11.21,12.02,,,,,,,,,,,,,,
7,6.83,8.22,9.06,9.89,10.70,11.50,12.30,,,,,,,,,,,,,
8,6.32,7.70,8.55,9.37,10.19,10.99,11.78,12.57,,,,,,,,,,,,
9,5.80,7.19,8.03,8.86,9.67,10.47,11.27,12.05,12.84,,,,,,,,,,,
10,5.29,6.67,7.52,8.35,9.16,9.96,10.75,11.54,12.32,13.10,,,,,,,,,,
11,4.78,6.16,7.01,7.83,8.64,9.45,10.24,11.03,11.81,12.59,13.36,,,,,,,,,
12,4.26,5.65,6.49,7.32,8.13,8.93,9.73,10.51,11.29,12.07,12.85,13.62,,,,,,,,
13,3.75,5.13,5.98,6.80,7.62,8.42,9.21,10.00,10.78,11.56,12.33,13.10,13.87,,,,,,,
14,3.23,4.62,5.46,6.29,7.10,7.90,8.70,9.48,10.27,11.04,11.82,12.59,13.36,14.12,,,,,,
15,2.72,4.10,4.95,5.78,6.59,7.39,8.18,8.97,9.75,10.53,11.30,12.07,12.84,13.61,14.37,,,,,
16,2.21,3.59,4.44,5.26,6.07,6.88,7.67,8.46,9.24,10.02,10.79,11.56,12.33,13.09,13.86,14.62,,,,
17,1.69,3.08,3.92,4.75,5.56,6.36,7.15,7.94,8.72,9.50,10.28,11.05,11.81,12.58,13.34,14.10,14.86,,,
18,1.18,2.56,3.41,4.23,5.04,5.84,6.64,7.42,8.21,8.98,9.76,10.53,11.29,12.06,12.82,13.58,14.34,15.10,,
19,0.68,2.04,2.87,3.69,4.49,5.29,6.07,6.86,7.63,8.41,9.18,9.94,10.71,11.47,12.23,12.98,13.74,14.49,15.25,
20,0.00,1.20,1.90,2.60,3.30,4.00,4.70,5.40,6.10,6.80,7.50,8.20,8.90,9.60,10.30,11.00,11.70,12.40,13.10,13.80
