i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.52,,,,,,,,,,,,,,,,,,,
2,9.01,10.04,,,,,,,,,,,,,,,,,,
3,8.51,9.54,10.39,,,,,,,,,,,,,,,,,
4,8.01,9.04,9.89,10.73,,,,,,,,,,,,,,,,
5,7.51,8.54,9.39,10.23,11.04,,,,,,,,,,,,,,,
6,7.01,8.03,8.89,9.73,10.54,11.35,,,,,,,,,,,,,,
7,6.51,7.53,8.39,9.22,10.04,10.85,11.64,,,,,,,,,,,,,
8,6.01,7.03,7.89,8.72,9.54,10.35,11.14,11.93,,,,,,,,,,,,
9,5.51,6.53,7.39,8.22,9.04,9.85,10.64,11.43,12.21,,,,,,,,,,,
10,5.01,6.03,6.89,7.72,8.54,9.35,10.14,10.93,11.71,12.49,,,,,,,,,,
11,4.51,5.53,6.39,7.22,8.04,8.84,9.64,10.43,11.21,11.99,12.76,,,,,,,,,
12,4.01,5.03,5.89,6.72,7.54,8.34,9.14,9.93,10.71,11.49,12.26,13.03,,,,,,,,
13,3.51,4.53,5.39,6.22,7.04,7.84,8.64,9.43,10.21,10.99,11.76,12.53,13.30,,,,,,,
14,3.01,4.03,4.89,5.72,6.54,7.34,8.14,8.93,9.71,10.49,11.26,12.03,12.80,13.56,,,,,,
15,2.51,3.53,4.39,5.22,6.04,6.84,7.64,8.43,9.21,9.99,10.76,11.53,12.30,13.06,13.83,,,,,
16,2.01,3.03,3.89,4.72,5.54,6.34,7.14,7.93,8.71,9.49,10.26,11.03,11.80,12.56,13.33,14.09,,,,
17,1.51,2.53,3.39,4.22,5.04,5.84,6.64,7.43,8.21,8.99,9.76,10.53,11.30,12.06,12.83,13.59,14.34,,,
18,1.01,2.03,2.88,3.72,4.53,5.34,6.13,6.92,7.70,8.48,9.26,10.03,10.79,11.56,12.32,13.08,13.84,14.59,,
19,0.49,1.52,2.37,3.19,4.00,4.80,5.59,6.37,7.15,7.92,8.69,9.46,10.22,10.99,11.75,12.50,13.26,14.01,14.76,
20,0.00,0.83,1.53,2.23,2.93,3.63,4.33,5.03,5.73,6.43,7.13,7.83,8.53,9.23,9.93,10.63,11.33,12.03,12.73,13.43
