i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.12,,,,,,,,,,,,,,,,,,
2,2.12,3.38,,,,,,,,,,,,,,,,,
3,2.12,3.38,4.63,,,,,,,,,,,,,,,,
4,2.12,3.38,4.63,5.84,,,,,,,,,,,,,,,
5,2.12,3.38,4.63,5.84,7.03,,,,,,,,,,,,,,
6,2.12,3.38,4.63,5.84,7.03,8.19,,,,,,,,,,,,,
7,2.12,3.38,4.63,5.84,7.03,8.19,9.35,,,,,,,,,,,,
8,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,,,,,,,,,,,
9,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,,,,,,,,,,
10,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,,,,,,,,,
11,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,,,,,,,,
12,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,14.99,,,,,,,
13,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,14.99,16.10,,,,,,
14,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,14.99,16.10,17.21,,,,,
15,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,14.99,16.10,17.21,18.31,,,,
16,2.12,3.38,4.63,5.84,7.03,8.19,9.35,10.49,11.63,12.75,13.87,14.99,16.10,17.21,18.31,19.41,,,
17,2.12,3.38,4.63,5.84,7.02,8.19,9.35,10.49,11.62,12.75,13.87,14.99,16.10,17.20,18.30,19.40,20.50,,
18,2.11,3.37,4.61,5.82,7.00,8.17,9.32,10.46,11.60,12.72,13.84,14.96,16.07,17.17,18.27,19.37,20.47,21.56,
19,1.78,3.02,4.21,5.38,6.54,7.68,8.81,9.93,11.05,12.15,13.26,14.36,15.45,16.54,17.63,18.72,19.80,20.88,21.96
