i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.25,,,,,,,,,,,,,,,,,,
2,1.25,2.52,,,,,,,,,,,,,,,,,
3,1.25,2.52,3.71,,,,,,,,,,,,,,,,
4,1.25,2.52,3.71,4.88,,,,,,,,,,,,,,,
5,1.25,2.52,3.71,4.88,6.01,,,,,,,,,,,,,,
6,1.25,2.52,3.71,4.88,6.01,7.13,,,,,,,,,,,,,
7,1.25,2.52,3.71,4.88,6.01,7.13,8.24,,,,,,,,,,,,
8,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,,,,,,,,,,,
9,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,,,,,,,,,,
10,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,,,,,,,,,
11,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,,,,,,,,
12,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,13.70,,,,,,,
13,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,13.70,14.78,,,,,,
14,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,13.70,14.78,15.86,,,,,
15,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,13.70,14.78,15.86,16.93,,,,
16,1.25,2.52,3.71,4.88,6.01,7.13,8.24,9.35,10.45,11.54,12.62,13.70,14.78,15.86,16.93,18.00,,,
17,1.25,2.52,3.71,4.88,6.00,7.13,8.24,9.35,10.44,11.53,12.62,13.70,14.78,15.85,16.93,18.00,19.06,,
18,1.25,2.52,3.71,4.87,6.00,7.12,8.22,9.34,10.43,11.52,12.61,13.69,14.76,15.84,16.91,17.98,19.05,20.11,
19,1.14,2.35,3.52,4.66,5.78,6.88,7.98,9.07,10.15,11.23,12.31,13.38,14.46,15.52,16.59,17.64,18.70,19.77,20.82
