i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.06,,,,,,,,,,,,,,,,,,,
2,9.54,10.86,,,,,,,,,,,,,,,,,,
3,9.01,10.34,11.19,,,,,,,,,,,,,,,,,
4,8.49,9.81,10.67,11.50,,,,,,,,,,,,,,,,
5,7.97,9.29,10.15,10.98,11.79,,,,,,,,,,,,,,,
6,7.45,8.77,9.62,10.45,11.27,12.07,,,,,,,,,,,,,,
7,6.92,8.25,9.10,9.93,10.75,11.55,12.35,,,,,,,,,,,,,
8,6.40,7.73,8.58,9.41,10.23,11.03,11.83,12.62,,,,,,,,,,,,
9,5.88,7.20,8.06,8.89,9.70,10.51,11.30,12.09,12.88,,,,,,,,,,,
10,5.36,6.68,7.53,8.37,9.18,9.99,10.78,11.57,12.36,13.14,,,,,,,,,,
11,4.84,6.16,7.01,7.84,8.66,9.46,10.26,11.05,11.83,12.61,13.39,,,,,,,,,
12,4.31,5.64,6.49,7.32,8.14,8.94,9.74,10.53,11.31,12.09,12.87,13.64,,,,,,,,
13,3.79,5.12,5.97,6.80,7.61,8.42,9.22,10.01,10.79,11.57,12.35,13.12,13.89,,,,,,,
14,3.27,4.59,5.45,6.28,7.09,7.90,8.69,9.48,10.27,11.05,11.82,12.60,13.37,14.13,,,,,,
15,2.75,4.07,4.92,5.75,6.57,7.37,8.17,8.96,9.75,10.53,11.30,12.07,12.84,13.61,14.37,,,,,
16,2.22,3.55,4.40,5.23,6.05,6.85,7.65,8.44,9.22,10.00,10.78,11.55,12.32,13.09,13.85,14.61,,,,
17,1.70,3.03,3.88,4.71,5.53,6.33,7.13,7.92,8.70,9.48,10.26,11.03,11.80,12.57,13.33,14.09,14.85,,,
18,1.18,2.50,3.35,4.18,5.00,5.80,6.60,7.39,8.17,8.95,9.73,10.50,11.27,12.04,12.80,13.56,14.32,15.08,,
19,0.67,1.97,2.81,3.63,4.44,5.24,6.03,6.81,7.59,8.37,9.14,9.91,10.67,11.44,12.20,12.96,13.71,14.47,15.22,
20,0.00,1.14,1.84,2.54,3.24,3.94,4.64,5.34,6.04,6.74,7.44,8.14,8.84,9.54,10.24,10.94,11.64,12.34,13.04,13.74
