i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.13,,,,,,,,,,,,,,,,,,,
2,9.59,10.60,,,,,,,,,,,,,,,,,,
3,9.06,10.06,10.94,,,,,,,,,,,,,,,,,
4,8.52,9.53,10.41,11.26,,,,,,,,,,,,,,,,
5,7.98,8.99,9.87,10.72,11.56,,,,,,,,,,,,,,,
6,7.45,8.46,9.33,10.19,11.02,11.84,,,,,,,,,,,,,,
7,6.91,7.92,8.80,9.65,10.48,11.30,12.11,,,,,,,,,,,,,
8,6.38,7.39,8.26,9.12,9.95,10.77,11.58,12.37,,,,,,,,,,,,
9,5.84,6.85,7.73,8.58,9.41,10.23,11.04,11.84,12.63,,,,,,,,,,,
10,5.31,6.31,7.19,8.04,8.88,9.70,10.50,11.30,12.10,12.88,,,,,,,,,,
11,4.77,5.78,6.66,7.51,8.34,9.16,9.97,10.77,11.56,12.35,13.13,,,,,,,,,
12,4.24,5.24,6.12,6.97,7.81,8.62,9.43,10.23,11.03,11.81,12.59,13.37,,,,,,,,
13,3.70,4.71,5.59,6.44,7.27,8.09,8.90,9.70,10.49,11.28,12.06,12.84,13.61,,,,,,,
14,3.16,4.17,5.05,5.90,6.73,7.55,8.36,9.16,9.95,10.74,11.52,12.30,13.08,13.85,,,,,,
15,2.63,3.64,4.51,5.37,6.20,7.02,7.83,8.63,9.42,10.21,10.99,11.77,12.54,13.31,14.08,,,,,
16,2.09,3.10,3.98,4.83,5.66,6.48,7.29,8.09,8.88,9.67,10.45,11.23,12.01,12.78,13.55,14.31,,,,
17,1.56,2.56,3.44,4.29,5.13,5.95,6.75,7.55,8.35,9.13,9.92,10.69,11.47,12.24,13.01,13.78,14.54,,,
18,1.02,2.03,2.91,3.76,4.59,5.41,6.21,7.01,7.81,8.59,9.38,10.15,10.93,11.70,12.47,13.23,14.00,14.76,,
19,0.48,1.48,2.35,3.19,4.02,4.83,5.63,6.42,7.21,7.99,8.77,9.54,10.31,11.08,11.85,12.61,13.37,14.13,14.89,
20,0.00,0.77,1.47,2.17,2.87,3.57,4.27,4.97,5.67,6.37,7.07,7.77,8.47,9.17,9.87,10.57,11.27,11.97,12.67,13.37
