i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.48,,,,,,,,,,,,,,,,,,
2,1.48,2.75,,,,,,,,,,,,,,,,,
3,1.48,2.75,3.96,,,,,,,,,,,,,,,,
4,1.48,2.75,3.96,5.14,,,,,,,,,,,,,,,
5,1.48,2.75,3.96,5.14,6.29,,,,,,,,,,,,,,
6,1.48,2.75,3.96,5.14,6.29,7.43,,,,,,,,,,,,,
7,1.48,2.75,3.96,5.14,6.29,7.43,8.56,,,,,,,,,,,,
8,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,,,,,,,,,,,
9,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,,,,,,,,,,
10,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,,,,,,,,,
11,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,,,,,,,,
12,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,,,,,,,
13,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,15.18,,,,,,
14,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,15.18,16.26,,,,,
15,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,15.18,16.26,17.34,,,,
16,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,15.18,16.26,17.34,18.42,,,
17,1.48,2.75,3.96,5.14,6.29,7.43,8.56,9.68,10.79,11.89,12.99,14.09,15.17,16.25,17.34,18.42,19.50,,
18,1.48,2.73,3.95,5.12,6.28,7.42,8.54,9.66,10.77,11.88,12.97,14.06,15.15,16.23,17.32,18.40,19.48,20.55,
19,1.28,2.52,3.71,4.86,5.99,7.11,8.21,9.32,10.41,11.51,12.59,13.68,14.76,15.83,16.90,17.97,19.04,20.11,21.17
