i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.31,,,,,,,,,,,,,,,,,,,
2,8.82,9.76,,,,,,,,,,,,,,,,,,
3,8.33,9.26,10.12,,,,,,,,,,,,,,,,,
4,7.83,8.77,9.63,10.47,,,,,,,,,,,,,,,,
5,7.34,8.28,9.14,9.97,10.79,,,,,,,,,,,,,,,
6,6.84,7.78,8.64,9.48,10.30,11.10,,,,,,,,,,,,,,
7,6.35,7.29,8.15,8.98,9.80,10.61,11.40,,,,,,,,,,,,,
8,5.85,6.79,7.65,8.49,9.31,10.11,10.91,11.70,,,,,,,,,,,,
9,5.36,6.30,7.16,7.99,8.81,9.62,10.42,11.20,11.99,,,,,,,,,,,
10,4.87,5.80,6.66,7.50,8.32,9.12,9.92,10.71,11.49,12.27,,,,,,,,,,
11,4.37,5.31,6.17,7.01,7.82,8.63,9.43,10.22,11.00,11.78,12.55,,,,,,,,,
12,3.88,4.82,5.68,6.51,7.33,8.14,8.93,9.72,10.50,11.28,12.06,12.83,,,,,,,,
13,3.38,4.32,5.18,6.02,6.84,7.64,8.44,9.23,10.01,10.79,11.56,12.33,13.10,,,,,,,
14,2.89,3.83,4.69,5.52,6.34,7.15,7.94,8.73,9.52,10.29,11.07,11.84,12.61,13.37,,,,,,
15,2.39,3.33,4.19,5.03,5.85,6.65,7.45,8.24,9.02,9.80,10.57,11.34,12.11,12.88,13.64,,,,,
16,1.90,2.84,3.70,4.53,5.35,6.16,6.96,7.75,8.53,9.31,10.08,10.85,11.62,12.38,13.14,13.90,,,,
17,1.41,2.35,3.21,4.04,4.86,5.67,6.46,7.25,8.03,8.81,9.59,10.36,11.12,11.89,12.65,13.41,14.17,,,
18,0.91,1.85,2.71,3.54,4.36,5.17,5.96,6.75,7.54,8.31,9.09,9.86,10.62,11.39,12.15,12.91,13.67,14.42,,
19,0.42,1.34,2.20,3.03,3.84,4.64,5.43,6.21,6.99,7.77,8.54,9.30,10.07,10.83,11.59,12.34,13.10,13.85,14.60,
20,0.00,0.72,1.42,2.12,2.82,3.52,4.22,4.92,5.62,6.32,7.02,7.72,8.42,9.12,9.82,10.52,11.22,11.92,12.62,13.32
