i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.96,,,,,,,,,,,,,,,,,,
2,0.96,2.23,,,,,,,,,,,,,,,,,
3,0.96,2.23,3.39,,,,,,,,,,,,,,,,
4,0.96,2.23,3.39,4.53,,,,,,,,,,,,,,,
5,0.96,2.23,3.39,4.53,5.64,,,,,,,,,,,,,,
6,0.96,2.23,3.39,4.53,5.64,6.75,,,,,,,,,,,,,
7,0.96,2.23,3.39,4.53,5.64,6.75,7.85,,,,,,,,,,,,
8,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,,,,,,,,,,,
9,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,,,,,,,,,,
10,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,,,,,,,,,
11,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,,,,,,,,
12,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,13.24,,,,,,,
13,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,13.24,14.31,,,,,,
14,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,13.24,14.31,15.38,,,,,
15,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,13.24,14.31,15.38,16.44,,,,
16,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.03,11.10,12.18,13.24,14.31,15.38,16.44,17.50,,,
17,0.96,2.23,3.39,4.53,5.64,6.75,7.85,8.94,10.02,11.10,12.18,13.24,14.31,15.38,16.43,17.50,18.55,,
18,0.95,2.21,3.38,4.52,5.64,6.75,7.84,8.93,10.01,11.09,12.16,13.23,14.30,15.37,16.43,17.48,18.55,19.60,
19,0.88,2.10,3.25,4.37,5.47,6.57,7.65,8.72,9.80,10.87,11.94,13.00,14.06,15.12,16.18,17.23,18.28,19.34,20.39
