i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.08,,,,,,,,,,,,,,,,,,,
2,7.65,8.75,,,,,,,,,,,,,,,,,,
3,7.23,8.33,9.25,,,,,,,,,,,,,,,,,
4,6.80,7.90,8.82,9.72,,,,,,,,,,,,,,,,
5,6.38,7.48,8.40,9.30,10.19,,,,,,,,,,,,,,,
6,5.96,7.05,7.97,8.88,9.76,10.64,,,,,,,,,,,,,,
7,5.53,6.63,7.55,8.45,9.34,10.22,11.09,,,,,,,,,,,,,
8,5.11,6.21,7.13,8.03,8.92,9.79,10.67,11.53,,,,,,,,,,,,
9,4.68,5.78,6.70,7.60,8.49,9.37,10.24,11.11,11.97,,,,,,,,,,,
10,4.26,5.36,6.28,7.18,8.07,8.95,9.82,10.69,11.55,12.41,,,,,,,,,,
11,3.84,4.93,5.85,6.76,7.64,8.52,9.39,10.26,11.12,11.98,12.84,,,,,,,,,
12,3.41,4.51,5.43,6.33,7.22,8.10,8.97,9.84,10.70,11.56,12.42,13.27,,,,,,,,
13,2.99,4.09,5.01,5.91,6.80,7.67,8.55,9.41,10.28,11.14,11.99,12.84,13.70,,,,,,,
14,2.56,3.66,4.58,5.48,6.37,7.25,8.12,8.99,9.85,10.71,11.57,12.42,13.27,14.12,,,,,,
15,2.14,3.24,4.16,5.06,5.95,6.83,7.70,8.57,9.43,10.29,11.14,12.00,12.85,13.70,14.54,,,,,
16,1.72,2.81,3.73,4.64,5.52,6.40,7.28,8.14,9.00,9.86,10.72,11.57,12.42,13.27,14.12,14.97,,,,
17,1.29,2.39,3.31,4.21,5.10,5.98,6.85,7.72,8.58,9.44,10.30,11.15,12.00,12.85,13.70,14.54,15.39,,,
18,0.87,1.97,2.89,3.79,4.67,5.55,6.43,7.29,8.16,9.01,9.87,10.72,11.57,12.42,13.27,14.12,14.96,15.80,,
19,0.45,1.54,2.46,3.36,4.24,5.12,5.99,6.85,7.71,8.57,9.42,10.27,11.12,11.97,12.82,13.66,14.50,15.34,16.18,
20,0.00,0.95,1.75,2.55,3.35,4.15,4.95,5.75,6.55,7.35,8.15,8.95,9.75,10.55,11.35,12.15,12.95,13.75,14.55,15.35
