i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.66,,,,,,,,,,,,,,,,,,
2,2.66,4.11,,,,,,,,,,,,,,,,,
3,2.66,4.11,5.46,,,,,,,,,,,,,,,,
4,2.66,4.11,5.46,6.75,,,,,,,,,,,,,,,
5,2.66,4.11,5.46,6.75,8.01,,,,,,,,,,,,,,
6,2.66,4.11,5.46,6.75,8.01,9.25,,,,,,,,,,,,,
7,2.66,4.11,5.46,6.75,8.01,9.25,10.46,,,,,,,,,,,,
8,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,,,,,,,,,,,
9,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,,,,,,,,,,
10,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,,,,,,,,,
11,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,,,,,,,,
12,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,,,,,,,
13,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,17.52,,,,,,
14,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,17.52,18.67,,,,,
15,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,17.52,18.67,19.81,,,,
16,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,17.52,18.67,19.81,20.95,,,
17,2.66,4.11,5.46,6.75,8.01,9.25,10.46,11.66,12.85,14.03,15.20,16.36,17.52,18.67,19.81,20.95,22.09,,
18,2.66,4.11,5.46,6.75,8.01,9.24,10.46,11.66,12.85,14.03,15.20,16.36,17.51,18.66,19.81,20.95,22.08,23.21,
19,2.51,3.88,5.18,6.45,7.68,8.90,10.10,11.29,12.46,13.63,14.79,15.94,17.09,18.23,19.37,20.50,21.62,22.75,23.87
