i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.67,,,,,,,,,,,,,,,,,,,
2,7.27,8.50,,,,,,,,,,,,,,,,,,
3,6.87,8.10,9.01,,,,,,,,,,,,,,,,,
4,6.47,7.70,8.61,9.50,,,,,,,,,,,,,,,,
5,6.06,7.30,8.21,9.10,9.98,,,,,,,,,,,,,,,
6,5.66,6.90,7.81,8.70,9.58,10.45,,,,,,,,,,,,,,
7,5.26,6.50,7.41,8.30,9.18,10.05,10.91,,,,,,,,,,,,,
8,4.86,6.10,7.01,7.90,8.78,9.65,10.51,11.37,,,,,,,,,,,,
9,4.46,5.70,6.61,7.50,8.37,9.25,10.11,10.97,11.83,,,,,,,,,,,
10,4.06,5.30,6.21,7.09,7.97,8.85,9.71,10.57,11.43,12.28,,,,,,,,,,
11,3.66,4.90,5.80,6.69,7.57,8.44,9.31,10.17,11.03,11.88,12.73,,,,,,,,,
12,3.26,4.50,5.40,6.29,7.17,8.04,8.91,9.77,10.63,11.48,12.33,13.18,,,,,,,,
13,2.86,4.10,5.00,5.89,6.77,7.64,8.51,9.37,10.23,11.08,11.93,12.78,13.63,,,,,,,
14,2.46,3.70,4.60,5.49,6.37,7.24,8.11,8.97,9.83,10.68,11.53,12.38,13.23,14.07,,,,,,
15,2.06,3.29,4.20,5.09,5.97,6.84,7.71,8.57,9.43,10.28,11.13,11.98,12.83,13.67,14.52,,,,,
16,1.66,2.89,3.80,4.69,5.57,6.44,7.31,8.17,9.03,9.88,10.73,11.58,12.43,13.27,14.12,14.96,,,,
17,1.26,2.49,3.40,4.29,5.17,6.04,6.91,7.77,8.62,9.48,10.33,11.18,12.03,12.87,13.72,14.56,15.40,,,
18,0.86,2.09,3.00,3.89,4.77,5.64,6.50,7.37,8.22,9.08,9.93,10.78,11.62,12.47,13.31,14.16,15.00,15.84,,
19,0.48,1.70,2.60,3.48,4.36,5.22,6.09,6.95,7.80,8.65,9.50,10.35,11.20,12.04,12.88,13.73,14.56,15.40,16.24,
20,0.00,1.10,1.90,2.70,3.50,4.30,5.10,5.90,6.70,7.50,8.30,9.10,9.90,10.70,11.50,12.30,13.10,13.90,14.70,15.50
