i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.21,,,,,,,,,,,,,,,,,,
2,1.21,2.40,,,,,,,,,,,,,,,,,
3,1.21,2.40,3.55,,,,,,,,,,,,,,,,
4,1.21,2.40,3.55,4.67,,,,,,,,,,,,,,,
5,1.21,2.40,3.55,4.67,5.78,,,,,,,,,,,,,,
6,1.21,2.40,3.55,4.67,5.78,6.87,,,,,,,,,,,,,
7,1.21,2.40,3.55,4.67,5.78,6.87,7.96,,,,,,,,,,,,
8,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,,,,,,,,,,,
9,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,,,,,,,,,,
10,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,,,,,,,,,
11,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,,,,,,,,
12,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,,,,,,,
13,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.55,,,,,,
14,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.49,15.98,,,,,
15,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.49,15.98,17.20,,,,
16,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.46,15.98,17.20,19.20,,,
17,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.45,15.98,17.20,19.20,20.30,,
18,1.21,2.40,3.55,4.67,5.78,6.87,7.96,9.04,10.12,11.19,12.26,13.33,14.41,15.98,17.20,19.20,20.30,21.22,
19,1.17,2.36,3.49,4.61,5.71,6.81,7.89,8.97,10.04,11.11,12.18,13.25,14.33,15.48,17.19,19.20,20.30,21.22,22.60
