i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.59,,,,,,,,,,,,,,,,,,,
2,8.13,9.13,,,,,,,,,,,,,,,,,,
3,7.68,8.68,9.62,,,,,,,,,,,,,,,,,
4,7.22,8.22,9.16,10.08,,,,,,,,,,,,,,,,
5,6.77,7.77,8.71,9.63,10.53,,,,,,,,,,,,,,,
6,6.31,7.31,8.25,9.17,10.07,10.96,,,,,,,,,,,,,,
7,5.86,6.86,7.80,8.72,9.62,10.51,11.39,,,,,,,,,,,,,
8,5.40,6.40,7.34,8.26,9.16,10.05,10.94,11.81,,,,,,,,,,,,
9,4.95,5.95,6.89,7.81,8.71,9.60,10.48,11.36,12.23,,,,,,,,,,,
10,4.49,5.49,6.44,7.35,8.25,9.14,10.03,10.90,11.77,12.64,,,,,,,,,,
11,4.04,5.04,5.98,6.90,7.80,8.69,9.57,10.45,11.32,12.18,13.04,,,,,,,,,
12,3.59,4.59,5.53,6.44,7.35,8.24,9.12,9.99,10.86,11.73,12.59,13.45,,,,,,,,
13,3.13,4.13,5.07,5.99,6.89,7.78,8.66,9.54,10.41,11.27,12.14,12.99,13.85,,,,,,,
14,2.68,3.68,4.62,5.53,6.44,7.33,8.21,9.08,9.95,10.82,11.68,12.54,13.40,14.25,,,,,,
15,2.22,3.22,4.16,5.08,5.98,6.87,7.75,8.63,9.50,10.36,11.23,12.09,12.94,13.80,14.65,,,,,
16,1.77,2.77,3.71,4.62,5.53,6.42,7.30,8.17,9.04,9.91,10.77,11.63,12.49,13.34,14.19,15.04,,,,
17,1.31,2.31,3.25,4.17,5.07,5.96,6.84,7.72,8.59,9.45,10.32,11.18,12.03,12.89,13.74,14.59,15.44,,,
18,0.86,1.86,2.80,3.71,4.62,5.51,6.39,7.26,8.13,9.00,9.86,10.72,11.58,12.43,13.28,14.13,14.98,15.83,,
19,0.40,1.40,2.34,3.26,4.15,5.04,5.92,6.79,7.66,8.52,9.38,10.24,11.09,11.94,12.79,13.64,14.49,15.33,16.18,
20,0.00,0.81,1.61,2.41,3.21,4.01,4.81,5.61,6.41,7.21,8.01,8.81,9.61,10.41,11.21,12.01,12.81,13.61,14.41,15.21
