i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.52,,,,,,,,,,,,,,,,,,,
2,8.08,9.47,,,,,,,,,,,,,,,,,,
3,7.64,9.03,9.94,,,,,,,,,,,,,,,,,
4,7.19,8.58,9.50,10.40,,,,,,,,,,,,,,,,
5,6.75,8.14,9.06,9.96,10.85,,,,,,,,,,,,,,,
6,6.31,7.70,8.62,9.52,10.40,11.28,,,,,,,,,,,,,,
7,5.87,7.26,8.17,9.07,9.96,10.84,11.71,,,,,,,,,,,,,
8,5.42,6.81,7.73,8.63,9.52,10.40,11.27,12.14,,,,,,,,,,,,
9,4.98,6.37,7.29,8.19,9.07,9.95,10.83,11.69,12.56,,,,,,,,,,,
10,4.54,5.93,6.84,7.74,8.63,9.51,10.38,11.25,12.12,12.98,,,,,,,,,,
11,4.09,5.48,6.40,7.30,8.19,9.07,9.94,10.81,11.67,12.53,13.39,,,,,,,,,
12,3.65,5.04,5.96,6.86,7.75,8.63,9.50,10.37,11.23,12.09,12.95,13.80,,,,,,,,
13,3.21,4.60,5.52,6.42,7.30,8.18,9.06,9.92,10.79,11.65,12.50,13.36,14.21,,,,,,,
14,2.77,4.16,5.07,5.97,6.86,7.74,8.61,9.48,10.34,11.20,12.06,12.92,13.77,14.62,,,,,,
15,2.32,3.71,4.63,5.53,6.42,7.30,8.17,9.04,9.90,10.76,11.62,12.47,13.33,14.18,15.03,,,,,
16,1.88,3.27,4.19,5.09,5.97,6.85,7.73,8.59,9.46,10.32,11.18,12.03,12.88,13.73,14.58,15.43,,,,
17,1.44,2.83,3.74,4.64,5.53,6.41,7.28,8.15,9.02,9.88,10.73,11.59,12.44,13.29,14.14,14.99,15.83,,,
18,0.99,2.38,3.30,4.20,5.09,5.97,6.84,7.71,8.57,9.43,10.29,11.14,12.00,12.85,13.69,14.54,15.39,16.23,,
19,0.57,1.95,2.86,3.75,4.63,5.51,6.38,7.24,8.11,8.96,9.82,10.67,11.52,12.37,13.22,14.06,14.91,15.75,16.59,
20,0.00,1.24,2.04,2.84,3.64,4.44,5.24,6.04,6.84,7.64,8.44,9.24,10.04,10.84,11.64,12.44,13.24,14.04,14.84,15.64
