i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.56,,,,,,,,,,,,,,,,,,,
2,5.26,6.03,,,,,,,,,,,,,,,,,,
3,4.97,5.73,6.62,,,,,,,,,,,,,,,,,
4,4.67,5.44,6.33,7.20,,,,,,,,,,,,,,,,
5,4.38,5.15,6.03,6.90,7.76,,,,,,,,,,,,,,,
6,4.08,4.85,5.74,6.61,7.47,8.32,,,,,,,,,,,,,,
7,3.79,4.56,5.44,6.31,7.17,8.03,8.88,,,,,,,,,,,,,
8,3.49,4.26,5.15,6.02,6.88,7.73,8.58,9.43,,,,,,,,,,,,
9,3.20,3.97,4.85,5.72,6.58,7.44,8.29,9.13,9.98,,,,,,,,,,,
10,2.90,3.67,4.56,5.43,6.29,7.14,7.99,8.84,9.68,10.52,,,,,,,,,,
11,2.61,3.38,4.26,5.13,5.99,6.85,7.70,8.54,9.39,10.23,11.07,,,,,,,,,
12,2.31,3.08,3.97,4.84,5.70,6.55,7.40,8.25,9.09,9.93,10.77,11.61,,,,,,,,
13,2.02,2.79,3.67,4.54,5.40,6.26,7.11,7.95,8.80,9.64,10.48,11.32,12.15,,,,,,,
14,1.72,2.49,3.38,4.25,5.11,5.96,6.81,7.66,8.50,9.34,10.18,11.02,11.86,12.69,,,,,,
15,1.43,2.20,3.08,3.95,4.81,5.67,6.52,7.36,8.21,9.05,9.89,10.73,11.56,12.40,13.23,,,,,
16,1.13,1.90,2.79,3.66,4.52,5.37,6.22,7.07,7.91,8.75,9.59,10.43,11.27,12.10,12.93,13.77,,,,
17,0.84,1.61,2.49,3.36,4.22,5.08,5.93,6.78,7.62,8.46,9.30,10.14,10.97,11.81,12.64,13.47,14.30,,,
18,0.54,1.31,2.20,3.07,3.93,4.78,5.63,6.48,7.32,8.16,9.00,9.84,10.68,11.51,12.34,13.18,14.01,14.84,,
19,0.25,1.01,1.90,2.76,3.62,4.48,5.33,6.17,7.01,7.85,8.69,9.53,10.36,11.20,12.03,12.86,13.69,14.52,15.35,
20,0.00,0.65,1.45,2.25,3.05,3.85,4.65,5.45,6.25,7.05,7.85,8.65,9.45,10.25,11.05,11.85,12.65,13.45,14.25,15.05
