i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.34,,,,,,,,,,,,,,,,,,,
2,8.86,10.55,,,,,,,,,,,,,,,,,,
3,8.38,10.07,10.99,,,,,,,,,,,,,,,,,
4,7.89,9.59,10.51,11.41,,,,,,,,,,,,,,,,
5,7.41,9.11,10.03,10.93,11.83,,,,,,,,,,,,,,,
6,6.93,8.63,9.55,10.45,11.35,12.23,,,,,,,,,,,,,,
7,6.45,8.14,9.07,9.97,10.87,11.75,12.63,,,,,,,,,,,,,
8,5.97,7.66,8.59,9.49,10.38,11.27,12.15,13.02,,,,,,,,,,,,
9,5.49,7.18,8.11,9.01,9.90,10.79,11.67,12.54,13.41,,,,,,,,,,,
10,5.01,6.70,7.62,8.53,9.42,10.31,11.19,12.06,12.93,13.79,,,,,,,,,,
11,4.53,6.22,7.14,8.05,8.94,9.83,10.71,11.58,12.45,13.31,14.18,,,,,,,,,
12,4.05,5.74,6.66,7.57,8.46,9.35,10.23,11.10,11.97,12.83,13.70,14.56,,,,,,,,
13,3.57,5.26,6.18,7.09,7.98,8.87,9.75,10.62,11.49,12.35,13.22,14.07,14.93,,,,,,,
14,3.09,4.78,5.70,6.61,7.50,8.39,9.26,10.14,11.01,11.87,12.73,13.59,14.45,15.31,,,,,,
15,2.61,4.30,5.22,6.13,7.02,7.91,8.78,9.66,10.53,11.39,12.25,13.11,13.97,14.83,15.68,,,,,
16,2.13,3.82,4.74,5.65,6.54,7.42,8.30,9.18,10.05,10.91,11.77,12.63,13.49,14.34,15.20,16.05,,,,
17,1.65,3.34,4.26,5.17,6.06,6.94,7.82,8.70,9.56,10.43,11.29,12.15,13.01,13.86,14.72,15.57,16.42,,,
18,1.17,2.86,3.78,4.68,5.58,6.46,7.34,8.21,9.08,9.95,10.81,11.67,12.53,13.38,14.23,15.09,15.94,16.78,,
19,0.71,2.39,3.30,4.19,5.08,5.96,6.84,7.71,8.58,9.44,10.30,11.16,12.01,12.86,13.71,14.56,15.41,16.26,17.11,
20,0.00,1.54,2.34,3.14,3.94,4.74,5.54,6.34,7.14,7.94,8.74,9.54,10.34,11.14,11.94,12.74,13.54,14.34,15.14,15.94
