i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.19,,,,,,,,,,,,,,,,,,
2,2.19,3.55,,,,,,,,,,,,,,,,,
3,2.19,3.55,4.92,,,,,,,,,,,,,,,,
4,2.19,3.55,4.92,6.25,,,,,,,,,,,,,,,
5,2.19,3.55,4.92,6.25,7.54,,,,,,,,,,,,,,
6,2.19,3.55,4.92,6.25,7.54,8.81,,,,,,,,,,,,,
7,2.19,3.55,4.92,6.25,7.54,8.81,10.04,,,,,,,,,,,,
8,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,,,,,,,,,,,
9,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,,,,,,,,,,
10,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,,,,,,,,,
11,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,,,,,,,,
12,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,16.02,,,,,,,
13,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,16.02,17.19,,,,,,
14,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,16.02,17.19,18.35,,,,,
15,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,16.02,17.19,18.35,19.51,,,,
16,2.19,3.55,4.92,6.25,7.54,8.81,10.04,11.27,12.47,13.67,14.85,16.02,17.19,18.35,19.51,20.66,,,
17,2.19,3.55,4.92,6.25,7.54,8.80,10.04,11.26,12.47,13.66,14.85,16.02,17.19,18.35,19.51,20.66,21.80,,
18,2.19,3.55,4.92,6.25,7.54,8.80,10.04,11.26,12.47,13.66,14.84,16.02,17.19,18.35,19.50,20.65,21.79,22.93,
19,1.78,3.24,4.61,5.92,7.19,8.44,9.66,10.86,12.06,13.24,14.41,15.57,16.73,17.88,19.03,20.17,21.30,22.43,23.56
