i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.18,,,,,,,,,,,,,,,,,,
2,2.18,3.54,,,,,,,,,,,,,,,,,
3,2.18,3.54,4.91,,,,,,,,,,,,,,,,
4,2.18,3.54,4.91,6.24,,,,,,,,,,,,,,,
5,2.18,3.54,4.91,6.24,7.53,,,,,,,,,,,,,,
6,2.18,3.54,4.91,6.24,7.53,8.79,,,,,,,,,,,,,
7,2.18,3.54,4.91,6.24,7.53,8.79,10.04,,,,,,,,,,,,
8,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,,,,,,,,,,,
9,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,,,,,,,,,,
10,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,,,,,,,,,
11,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,,,,,,,,
12,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,16.03,,,,,,,
13,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,16.03,17.20,,,,,,
14,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,16.03,17.20,18.36,,,,,
15,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,16.03,17.20,18.36,19.51,,,,
16,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.67,14.85,16.03,17.20,18.36,19.51,20.66,,,
17,2.18,3.53,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.66,14.85,16.03,17.20,18.36,19.51,20.66,21.81,,
18,2.18,3.54,4.91,6.23,7.53,8.79,10.03,11.26,12.46,13.66,14.85,16.02,17.19,18.35,19.51,20.66,21.80,22.94,
19,1.77,3.22,4.59,5.90,7.18,8.42,9.65,10.86,12.05,13.23,14.41,15.57,16.73,17.88,19.03,20.17,21.31,22.44,23.57
