i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.26,,,,,,,,,,,,,,,,,,,
2,7.82,8.85,,,,,,,,,,,,,,,,,,
3,7.39,8.42,9.34,,,,,,,,,,,,,,,,,
4,6.95,7.98,8.91,9.82,,,,,,,,,,,,,,,,
5,6.52,7.54,8.47,9.38,10.28,,,,,,,,,,,,,,,
6,6.08,7.11,8.04,8.95,9.84,10.72,,,,,,,,,,,,,,
7,5.65,6.67,7.60,8.51,9.40,10.29,11.16,,,,,,,,,,,,,
8,5.21,6.24,7.17,8.08,8.97,9.85,10.73,11.60,,,,,,,,,,,,
9,4.78,5.80,6.73,7.64,8.53,9.42,10.29,11.16,12.03,,,,,,,,,,,
10,4.34,5.37,6.30,7.20,8.10,8.98,9.86,10.73,11.59,12.46,,,,,,,,,,
11,3.90,4.93,5.86,6.77,7.66,8.55,9.42,10.29,11.16,12.02,12.88,,,,,,,,,
12,3.47,4.50,5.43,6.33,7.23,8.11,8.99,9.86,10.72,11.58,12.44,13.30,,,,,,,,
13,3.03,4.06,4.99,5.90,6.79,7.68,8.55,9.42,10.29,11.15,12.01,12.86,13.72,,,,,,,
14,2.60,3.63,4.55,5.46,6.36,7.24,8.12,8.99,9.85,10.71,11.57,12.43,13.28,14.13,,,,,,
15,2.16,3.19,4.12,5.03,5.92,6.80,7.68,8.55,9.42,10.28,11.14,11.99,12.85,13.70,14.55,,,,,
16,1.73,2.75,3.68,4.59,5.49,6.37,7.25,8.12,8.98,9.84,10.70,11.56,12.41,13.26,14.11,14.96,,,,
17,1.29,2.32,3.25,4.16,5.05,5.93,6.81,7.68,8.55,9.41,10.27,11.12,11.97,12.83,13.67,14.52,15.37,,,
18,0.86,1.88,2.81,3.72,4.61,5.50,6.37,7.24,8.11,8.97,9.83,10.68,11.54,12.39,13.24,14.08,14.93,15.77,,
19,0.42,1.45,2.37,3.28,4.17,5.05,5.92,6.79,7.65,8.51,9.37,10.22,11.07,11.92,12.77,13.62,14.46,15.30,16.15,
20,0.00,0.86,1.66,2.46,3.26,4.06,4.86,5.66,6.46,7.26,8.06,8.86,9.66,10.46,11.26,12.06,12.86,13.66,14.46,15.26
