i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.83,,,,,,,,,,,,,,,,,,
2,1.83,3.42,,,,,,,,,,,,,,,,,
3,1.83,3.42,4.81,,,,,,,,,,,,,,,,
4,1.83,3.42,4.81,6.17,,,,,,,,,,,,,,,
5,1.83,3.42,4.81,6.17,7.50,,,,,,,,,,,,,,
6,1.83,3.42,4.81,6.17,7.50,8.80,,,,,,,,,,,,,
7,1.83,3.42,4.81,6.17,7.50,8.80,10.07,,,,,,,,,,,,
8,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,,,,,,,,,,,
9,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,,,,,,,,,,
10,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,,,,,,,,,
11,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,,,,,,,,
12,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,,,,,,,
13,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,17.37,,,,,,
14,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,17.37,18.55,,,,,
15,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,17.37,18.55,19.72,,,,
16,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,17.37,18.55,19.72,20.89,,,
17,1.83,3.42,4.81,6.17,7.50,8.80,10.07,11.33,12.56,13.78,14.99,16.18,17.37,18.55,19.72,20.88,22.04,,
18,1.84,3.42,4.81,6.17,7.50,8.80,10.07,11.32,12.56,13.78,14.98,16.18,17.36,18.54,19.71,20.88,22.04,23.19,
19,1.54,3.02,4.43,5.78,7.09,8.38,9.62,10.86,12.07,13.28,14.47,15.65,16.83,17.99,19.15,20.31,21.46,22.60,23.74
