i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.81,,,,,,,,,,,,,,,,,,
2,2.81,4.26,,,,,,,,,,,,,,,,,
3,2.81,4.26,5.62,,,,,,,,,,,,,,,,
4,2.81,4.26,5.62,6.92,,,,,,,,,,,,,,,
5,2.81,4.26,5.62,6.92,8.19,,,,,,,,,,,,,,
6,2.81,4.26,5.62,6.92,8.19,9.43,,,,,,,,,,,,,
7,2.81,4.26,5.62,6.92,8.19,9.43,10.65,,,,,,,,,,,,
8,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,,,,,,,,,,,
9,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,,,,,,,,,,
10,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,,,,,,,,,
11,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,,,,,,,,
12,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,16.58,,,,,,,
13,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,16.58,17.75,,,,,,
14,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,16.58,17.75,18.90,,,,,
15,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,16.58,17.75,18.90,20.05,,,,
16,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.06,14.24,15.42,16.58,17.75,18.90,20.05,21.20,,,
17,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.05,14.24,15.41,16.58,17.74,18.90,20.05,21.19,22.33,,
18,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.86,13.05,14.23,15.41,16.58,17.74,18.89,20.04,21.19,22.33,23.46,
19,2.63,4.01,5.32,6.59,7.83,9.06,10.26,11.45,12.64,13.81,14.97,16.13,17.28,18.43,19.57,20.70,21.84,22.96,24.09
