i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.34,,,,,,,,,,,,,,,,,,
2,2.34,3.75,,,,,,,,,,,,,,,,,
3,2.34,3.75,5.12,,,,,,,,,,,,,,,,
4,2.34,3.75,5.12,6.44,,,,,,,,,,,,,,,
5,2.34,3.75,5.12,6.44,7.72,,,,,,,,,,,,,,
6,2.34,3.75,5.12,6.44,7.72,8.97,,,,,,,,,,,,,
7,2.34,3.75,5.12,6.44,7.72,8.97,10.21,,,,,,,,,,,,
8,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,,,,,,,,,,,
9,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,,,,,,,,,,
10,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,,,,,,,,,
11,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,,,,,,,,
12,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,16.17,,,,,,,
13,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,16.17,17.33,,,,,,
14,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,16.17,17.33,18.49,,,,,
15,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,16.17,17.33,18.49,19.64,,,,
16,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.82,15.00,16.17,17.33,18.49,19.64,20.79,,,
17,2.34,3.75,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,18.49,19.64,20.79,21.93,,
18,2.35,3.75,5.12,6.44,7.72,8.97,10.20,11.42,12.62,13.81,14.99,16.16,17.32,18.48,19.63,20.78,21.92,23.06,
19,2.03,3.47,4.82,6.11,7.37,8.61,9.83,11.03,12.21,13.39,14.56,15.72,16.88,18.02,19.17,20.30,21.44,22.57,23.69
