i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.23,,,,,,,,,,,,,,,,,,,
2,3.06,3.51,,,,,,,,,,,,,,,,,,
3,2.89,3.34,4.19,,,,,,,,,,,,,,,,,
4,2.72,3.17,4.02,4.86,,,,,,,,,,,,,,,,
5,2.54,3.00,3.85,4.69,5.53,,,,,,,,,,,,,,,
6,2.37,2.82,3.68,4.52,5.36,6.19,,,,,,,,,,,,,,
7,2.20,2.65,3.51,4.35,5.19,6.02,6.85,,,,,,,,,,,,,
8,2.03,2.48,3.33,4.18,5.01,5.85,6.68,7.51,,,,,,,,,,,,
9,1.86,2.31,3.16,4.00,4.84,5.68,6.51,7.33,8.16,,,,,,,,,,,
10,1.68,2.14,2.99,3.83,4.67,5.50,6.33,7.16,7.99,8.81,,,,,,,,,,
11,1.51,1.96,2.82,3.66,4.50,5.33,6.16,6.99,7.82,8.64,9.47,,,,,,,,,
12,1.34,1.79,2.64,3.49,4.33,5.16,5.99,6.82,7.64,8.47,9.29,10.12,,,,,,,,
13,1.17,1.62,2.47,3.32,4.15,4.99,5.82,6.65,7.47,8.30,9.12,9.94,10.77,,,,,,,
14,1.00,1.45,2.30,3.14,3.98,4.81,5.65,6.47,7.30,8.13,8.95,9.77,10.59,11.42,,,,,,
15,0.82,1.28,2.13,2.97,3.81,4.64,5.47,6.30,7.13,7.95,8.78,9.60,10.42,11.25,12.08,,,,,
16,0.65,1.10,1.96,2.80,3.64,4.47,5.30,6.13,6.96,7.78,8.60,9.43,10.25,11.07,11.91,12.86,,,,
17,0.48,0.93,1.78,2.63,3.47,4.30,5.13,5.96,6.78,7.61,8.43,9.26,10.08,10.90,11.74,12.69,13.35,,,
18,0.31,0.76,1.61,2.46,3.29,4.13,4.96,5.79,6.61,7.44,8.26,9.08,9.90,10.73,11.57,12.52,13.22,11.19,,
19,0.14,0.59,1.44,2.28,3.12,3.95,4.78,5.61,6.43,7.26,8.08,8.90,9.73,10.55,11.39,12.32,13.13,12.55,10.10,
20,0.00,0.38,1.18,1.98,2.78,3.58,4.38,5.18,5.98,6.78,7.58,8.38,9.18,9.98,10.78,11.58,12.38,13.18,13.98,14.78
